,from,to
2540,infestaçõe,umidade
2541,infestaçõe,mosca
2542,infestaçõe,verão
2543,glândula,proteína
2544,glândula,glândula mamária
2545,zebuíno,zebu
2546,zebuíno,cavalo
2547,zebuíno,chifre
2548,zebuíno,bovino
2549,zebuíno,carne
2550,zebuíno,elefante
2551,zebuíno,melhoramento genético
2552,zebuíno,sêman
2553,zebuíno,rúman
2554,zebuíno,bezerro
2555,zebuíno,macho
2556,zebuíno,calor
2557,zebuíno,inseminação artificial
2558,zebuíno,clima
2559,zebuíno,gir
2560,zebuíno,fêmea
2561,zebuíno,útero
2562,zebuíno,produtividade
2563,zebuíno,leite
2564,zebuíno,radiação solar
2565,zebuíno,animal
2566,zebuíno,guzerá
2567,zebuíno,brasil
2568,zebuíno,homem
2569,zebuíno,reprodução
2570,zebuíno,osso
2571,zebuíno,espécie
2572,zebuíno,espermatozoide
2573,aconselha,terra
2574,aconselha,energia
2575,aconselha,paí
2576,aconselha,população
2577,aconselha,brasil
2578,aconselha,jersey
2579,aconselha,transporte
2580,aconselha,clima temperado
2581,aconselha,serviço
2582,aconselha,calcário
2583,aconselha,dna
2584,aconselha,tratado
2585,aconselha,literatura
2586,aconselha,indústria
2587,ocorrer,clima
2588,ocorrer,sal
2589,ocorrer,espécie
2590,ocorrer,soja
2591,ocorrer,europeu
2592,ocorrer,brasil
2593,ocorrer,população
2594,ocorrer,agricultura
2595,ocorrer,café
2596,ocorrer,califórnia
2597,ocorrer,fosfato
2598,ocorrer,arquitetura
2599,ocorrer,inseto
2600,ocorrer,produtividade
2601,ocorrer,aborto
2602,ocorrer,leite
2603,ocorrer,milho
2604,ocorrer,enxofre
2605,concentração,volume
2606,concentração,litro
2607,concentração,química
2608,concentração,kg
2609,concentração,solução
2610,concentração,substância
2611,toalha,algodão
2612,magra,aborto
2613,magra,brasil
2614,célula,máquina
2615,célula,vida
2616,célula,estrutura
2617,célula,proteína
2618,célula,carrapato
2619,célula,bactéria
2620,célula,febre maculosa
2621,célula,parasita
2622,célula,gene
2623,célula,dna
2624,célula,organismo
2625,cavalo,animal
2626,cavalo,brasil
2627,cavalo,homem
2628,cavalo,inverno
2629,cavalo,agricultura
2630,cavalo,transporte
2631,cavalo,ano
2632,cavalo,raça
2633,cavalo,genética
2634,cavalo,espécie
2635,fertilidade,clima
2636,fertilidade,planta
2637,fertilidade,vida
2638,fertilidade,água
2639,fertilidade,animai
2640,fertilidade,reprodução
2641,fertilidade,solo
2642,fertilidade,gestação
2643,indicada,carne
2644,indicada,clima
2645,indicada,leite
2646,indicada,soja
2647,indicada,temperatura
2648,indicada,fazenda
2649,indicada,inverno
2650,indicada,transporte
2651,indicada,clima temperado
2652,indicada,califórnia
2653,indicada,serviço
2654,indicada,calcário
2655,indicada,agricultura
2656,indicada,milho
2657,indicada,verão
2658,animai,animal
2659,animai,clima
2660,animai,ovo
2661,animai,terra
2662,animai,vida
2663,animai,energia
2664,animai,matéria
2665,animai,proteína
2666,animai,cálcio
2667,animai,tempo
2668,animai,inseto
2669,animai,parasita
2670,animai,alimentação
2671,animai,célula
2672,animai,natureza
2673,animai,osso
2674,animai,genética
2675,animai,espécie
2676,animai,organismo
2677,animai,embrião
2678,produtividade,eficiência
2679,produtividade,necessidade
2680,produtividade,eficiente
2681,produtividade,produção
2682,produtividade,atividade
2683,produtividade,produto
2684,produtividade,agricultura
2685,produtividade,hectare
2686,geralmente,brasil
2687,freezer,carne
2688,freezer,máquina
2689,freezer,frio
2690,freezer,alimento
2691,freezer,brasil
2692,freezer,inverno
2693,freezer,cama
2694,freezer,indústria
2695,fundamental,brasil
2696,animal,animal
2697,animal,clima
2698,animal,ovo
2699,animal,terra
2700,animal,vida
2701,animal,energia
2702,animal,matéria
2703,animal,proteína
2704,animal,cálcio
2705,animal,tempo
2706,animal,inseto
2707,animal,parasita
2708,animal,alimentação
2709,animal,célula
2710,animal,natureza
2711,animal,osso
2712,animal,genética
2713,animal,espécie
2714,animal,organismo
2715,animal,embrião
2716,tropicais,clima
2717,tropicais,sombra
2718,tropicais,radiação solar
2719,tropicais,estrela
2720,maximizar,concreto
2721,maximizar,madeira
2722,maximizar,planta
2723,maximizar,sal
2724,maximizar,terra
2725,maximizar,água
2726,maximizar,inverno
2727,maximizar,selênio
2728,maximizar,café
2729,maximizar,clima temperado
2730,maximizar,califórnia
2731,maximizar,arquitetura
2732,maximizar,radiação solar
2733,maximizar,pasteurização
2734,maximizar,agricultura
2735,maximizar,algodão
2736,maximizar,calor
2737,maximizar,verão
2738,adubação,curral
2739,adubação,adubo
2740,adubação,solo
2741,adubação,agricultura
2742,adubação,nutriente
2743,adubação,esterco
2744,tolerância,cultura
2745,tolerância,legislação
2746,inicialmente,brasil
2747,droga,fisiológico
2748,droga,comportamento
2749,droga,brasil
2750,droga,libido
2751,droga,café
2752,droga,medicamento
2753,tristeza,bem-estar
2754,tristeza,preocupação
2755,tristeza,medo
2756,lácteos,terra
2757,lácteos,estrela
2758,lácteos,gêmeo
2759,lácteos,magnésio
2760,formação,eficiência
2761,formação,brasil
2762,formação,transporte
2763,formação,saúde
2764,formação,química
2765,formação,arquitetura
2766,formação,produção
2767,formação,natureza
2768,formação,cultura
2769,formação,agricultura
2770,formação,razão
2771,formação,indústria
2772,carrapatos,sangue
2773,carrapatos,febre
2774,carrapatos,fogo
2775,carrapatos,brasil
2776,carrapatos,fêmea
2777,carrapatos,bactéria
2778,carrapatos,febre maculosa
2779,carrapatos,imersão
2780,carrapatos,ectoparasita
2781,carrapatos,babesiose
2782,carrapatos,leite
2783,carrapatos,macho
2784,cultivo,soja
2785,cultivo,cerca
2786,cultivo,grão
2787,cultivo,nitrogênio
2788,cultivo,ambiente
2789,cultivo,saúde
2790,cultivo,adubação
2791,cultivo,natureza
2792,cultivo,semente
2793,cultivo,solo
2794,cultivo,água
2795,cultivo,cevada
2796,cultivo,microrganismo
2797,cultivo,indústria
2798,cultivo,madeira
2799,cultivo,árvore
2800,cultivo,fibra
2801,cultivo,cultura
2802,cultivo,clima
2803,cultivo,resíduo
2804,cultivo,energia
2805,cultivo,arroz
2806,cultivo,produtividade
2807,cultivo,algodão
2808,cultivo,milho
2809,cultivo,eficiência
2810,cultivo,alimento
2811,cultivo,fazenda
2812,cultivo,irrigação
2813,cultivo,técnica
2814,cultivo,transporte
2815,cultivo,fertilidade
2816,cultivo,medicamento
2817,cultivo,produção
2818,cultivo,sorgo
2819,cultivo,genética
2820,cultivo,homem
2821,facilidade,brasil
2822,um,produto
2823,um,quatro
2824,um,cinco
2825,existe,variável
2826,existe,elemento
2827,tratado,brasil
2828,tratado,tratado
2829,genética,planta
2830,genética,variabilidade genética
2831,genética,natureza
2832,genética,genômica
2833,genética,animai
2834,genética,genoma
2835,genética,proteína
2836,genética,gene
2837,genética,dna
2838,genética,agricultura
2839,genética,organismo
2840,genética,transgênico
2841,aumento,doença
2842,aumento,alimento
2843,aumento,mortalidade
2844,aumento,população
2845,aumento,natureza
2846,aumento,cultura
2847,aumento,agricultura
2848,úbere,califórnia
2849,úbere,transporte
2850,quando,brasil
2851,semente,madeira
2852,semente,vida
2853,semente,água
2854,semente,árvore
2855,semente,soja
2856,semente,temperatura
2857,semente,população
2858,semente,brasil
2859,semente,proteína
2860,semente,inverno
2861,semente,óleo
2862,semente,hormônio
2863,semente,germinação
2864,semente,reprodução
2865,semente,semente
2866,semente,cerrado
2867,semente,espécie
2868,semente,solo
2869,semente,milho
2870,semente,embrião
2871,ordenha,animai
2872,ordenha,úbere
2873,ordenha,mastite
2874,ordenha,leite
2875,ordenha,água
2876,artificial,mecânica
2877,artificial,ambiente
2878,artificial,saúde
2879,artificial,química
2880,artificial,genética
2881,artificial,estrela
2882,artificial,cultura
2883,recomenda,sapé
2884,recomenda,umidade relativa
2885,recomenda,legislação
2886,recomenda,água
2887,recomenda,solo
2888,recomenda,indústria
2889,recomenda,pesquisa
2890,recomenda,café
2891,recomenda,serviço
2892,recomenda,cultura
2893,recomenda,arquitetura
2894,recomenda,geada
2895,recomenda,verão
2896,recomenda,clima
2897,recomenda,inverno
2898,recomenda,ano
2899,recomenda,araxá
2900,recomenda,contagem
2901,recomenda,banco
2902,recomenda,literatura
2903,recomenda,mercado
2904,recomenda,temperatura
2905,recomenda,população
2906,recomenda,brasil
2907,recomenda,transporte
2908,recomenda,vacina
2909,recomenda,lotação
2910,recomenda,produção
2911,recomenda,alvenaria
2912,recomenda,praga
2913,produção,custo
2914,produção,eficiência
2915,produção,necessidade
2916,produção,transporte
2917,produção,saúde
2918,produção,produtividade
2919,produção,serviço
2920,produção,processo
2921,produção,natureza
2922,produção,produto
2923,produção,cultura
2924,produção,agricultura
2925,produção,indústria
2926,sujos,brasil
2927,padrão,natureza
2928,somatotropina,mastite
2929,somatotropina,brasil
2930,somatotropina,gene
2931,somatotropina,hormônio
2932,vida,terra
2933,vida,máquina
2934,vida,fogo
2935,vida,química
2936,vida,célula
2937,vida,natureza
2938,vida,água
2939,vida,sulfato
2940,vida,matéria
2941,vida,proteína
2942,vida,tempo
2943,vida,parasita
2944,vida,gene
2945,vida,organismo
2946,vida,calor
2947,vida,clima
2948,vida,energia
2949,vida,bactéria
2950,vida,estrela
2951,vida,dna
2952,vida,nutriente
2953,vida,herbácea
2954,vida,reprodução
2955,vida,genética
2956,vida,espécie
2957,arquitetura,brasil
2958,arquitetura,química
2959,arquitetura,função
2960,arquitetura,forma
2961,arquitetura,finalidade
2962,arquitetura,homem
2963,arquitetura,literatura
2964,sementes,madeira
2965,sementes,vida
2966,sementes,água
2967,sementes,árvore
2968,sementes,soja
2969,sementes,temperatura
2970,sementes,população
2971,sementes,brasil
2972,sementes,proteína
2973,sementes,inverno
2974,sementes,óleo
2975,sementes,hormônio
2976,sementes,germinação
2977,sementes,reprodução
2978,sementes,semente
2979,sementes,cerrado
2980,sementes,espécie
2981,sementes,solo
2982,sementes,milho
2983,sementes,embrião
2984,microrganismo,terra
2985,microrganismo,queijo
2986,microrganismo,natureza
2987,microrganismo,bovino
2988,microrganismo,solo
2989,microrganismo,matéria
2990,microrganismo,tempo
2991,microrganismo,parasita
2992,microrganismo,leguminosa
2993,microrganismo,organismo
2994,microrganismo,clima
2995,microrganismo,vida
2996,microrganismo,energia
2997,microrganismo,bactéria
2998,microrganismo,fermentação
2999,microrganismo,dna
3000,microrganismo,leite
3001,microrganismo,açúcar
3002,microrganismo,nutriente
3003,microrganismo,reprodução
3004,microrganismo,genética
3005,microrganismo,lactose
3006,ração,zebu
3007,ração,gir
3008,ração,cavalo
3009,ração,estéril
3010,ração,população
3011,ração,brasil
3012,ração,homem
3013,ração,sintoma
3014,ração,genética
3015,ração,gene
3016,ração,macho
3017,ração,cultura
3018,ração,espécie
3019,ração,mestiço
3020,cultura,agricultura
3021,cultura,raça
3022,cultura,fogo
3023,estresse,sangue
3024,estresse,tristeza
3025,estresse,mudança
3026,estresse,proteína
3027,estresse,nascimento
3028,estresse,bem-estar
3029,estresse,saúde
3030,estresse,medo
3031,estresse,genética
3032,estresse,raiva
3033,estresse,açúcar
3034,estresse,infecção
3035,estresse,sistema imunológico
3036,estresse,objetivo
3037,acima,população
3038,acima,brasil
3039,acima,contagem
3040,acima,araxá
3041,bebedouro,sapé
3042,bebedouro,população
3043,bebedouro,brasil
3044,bebedouro,piquete
3045,bebedouro,araxá
3046,bebedouro,bebedouro
3047,bebedouro,indústria
3048,mesma,madeira
3049,mesma,cama
3050,carrapato,sangue
3051,carrapato,febre
3052,carrapato,fogo
3053,carrapato,brasil
3054,carrapato,fêmea
3055,carrapato,bactéria
3056,carrapato,febre maculosa
3057,carrapato,imersão
3058,carrapato,ectoparasita
3059,carrapato,babesiose
3060,carrapato,leite
3061,carrapato,macho
3062,peso,terra
3063,precoce,intoxicação
3064,chuvosa,terra
3065,chuvosa,volume
3066,chuvosa,superfície
3067,chuvosa,seca
3068,chuvosa,planta
3069,chuvosa,água
3070,chuvosa,árvore
3071,chuvosa,litro
3072,chuvosa,brasil
3073,chuvosa,inverno
3074,chuvosa,óleo
3075,chuvosa,bactéria
3076,chuvosa,café
3077,chuvosa,sólido
3078,chuvosa,líquido
3079,chuvosa,cultura
3080,chuvosa,agricultura
3081,chuvosa,solo
3082,mortalidade,aborto
3083,mortalidade,genética
3084,cerrado,estiagem
3085,cerrado,seca
3086,cerrado,soja
3087,cerrado,cálcio
3088,cerrado,alumínio
3089,cerrado,gramínea
3090,cerrado,solo
3091,cerrado,árvore
3092,cerrado,mineral
3093,cerrado,café
3094,cerrado,cupim
3095,cerrado,clima
3096,cerrado,fósforo
3097,cerrado,arroz
3098,cerrado,área
3099,cerrado,magnésio
3100,cerrado,brachiaria
3101,cerrado,umidade
3102,cerrado,milho
3103,cerrado,embrapa
3104,cerrado,pastejo
3105,cerrado,paí
3106,cerrado,brasil
3107,cerrado,pasto
3108,superpastejo,embrapa
3109,superpastejo,clima
3110,superpastejo,chorume
3111,superpastejo,brasil
3112,superpastejo,higiene
3113,superpastejo,irrigação
3114,superpastejo,cerrado
3115,superpastejo,bactéria
3116,superpastejo,inseto
3117,superpastejo,nutriente
3118,superpastejo,aborto
3119,superpastejo,agricultura
3120,superpastejo,estresse
3121,superpastejo,reação inflamatória
3122,consumida,produto
3123,consumida,consumo
3124,consumida,serviço
3125,entretanto,terra
3126,entretanto,energia
3127,entretanto,paí
3128,entretanto,população
3129,entretanto,brasil
3130,entretanto,jersey
3131,entretanto,transporte
3132,entretanto,clima temperado
3133,entretanto,serviço
3134,entretanto,calcário
3135,entretanto,dna
3136,entretanto,tratado
3137,entretanto,literatura
3138,entretanto,indústria
3139,spp,cultivar
3140,spp,terra
3141,spp,cavalo
3142,spp,espermatozoide
3143,spp,sexo
3144,spp,organismo
3145,técnica,animal
3146,técnica,geração
3147,técnica,necessidade
3148,técnica,resultado
3149,técnica,atividade
3150,técnica,agricultura
3151,operacional,sistema
3152,melhoramento,planta
3153,melhoramento,variabilidade genética
3154,melhoramento,animai
3155,melhoramento,fêmea
3156,melhoramento,gene
3157,melhoramento,célula
3158,melhoramento,natureza
3159,melhoramento,genética
3160,melhoramento,leite
3161,melhoramento,espermatozoide
3162,melhoramento,semente
3163,cultivare,agricultura
3164,cultivare,semente
3165,cultivare,taxon
3166,cultivare,espécie
3167,cultivare,organismo
3168,bezerreiro,animal
3169,bezerreiro,madeira
3170,chifre,boi
3171,chifre,osso
3172,dor,sangue
3173,dor,inflamação
3174,dor,sexo
3175,dor,osso
3176,dor,genética
3177,dor,terapia
3178,vermifugação,brasil
3179,tifton,população
3180,tifton,água
3181,tifton,área
3182,molecular,sal
3183,molecular,água
3184,molecular,composição química
3185,molecular,bactéria
3186,molecular,açúcar
3187,molecular,substância
3188,misturar,rocha
3189,misturar,química
3190,misturar,solução
3191,misturar,leite
3192,misturar,substância
3193,misturar,ventilação
3194,brachiaria,cerrado
3195,brachiaria,espécie
3196,inflamação,doença
3197,inflamação,febre
3198,inflamação,imunoglobulina
3199,inflamação,organismo
3200,inflamação,medicamento
3201,inflamação,droga
3202,inflamação,dor
3203,inflamação,genética
3204,inflamação,estresse
3205,inflamação,calor
3206,inflamação,infecção
3207,inflamação,reação inflamatória
3208,suplemento,vitamina
3209,suplemento,dieta
3210,suplemento,fibra
3211,suplemento,proteína
3212,suplemento,cálcio
3213,suplemento,minerai
3214,suplemento,nutriente
3215,acasalamento,fêmea
3216,acasalamento,bactéria
3217,acasalamento,cio
3218,acasalamento,inseto
3219,acasalamento,adubação
3220,acasalamento,macho
3221,acasalamento,espécie
3222,acasalamento,acasalamento
3223,vivos,brasil
3224,piso,arquitetura
3225,secar,clima
3226,secar,chuva
3227,secar,temperatura
3228,secar,irrigação
3229,secar,ambiente
3230,secar,semente
3231,pennisetum,madeira
3232,pennisetum,espécie
3233,pennisetum,brasil
3234,pennisetum,pennisetum
3235,colostro,parto
3236,colostro,leite
3237,colostro,água
3238,colostro,proteína
3239,estabelecimento,saúde
3240,aumenta,terra
3241,aumenta,seca
3242,aumenta,umidade relativa
3243,aumenta,soja
3244,aumenta,adubo
3245,aumenta,cálcio
3246,aumenta,ph
3247,aumenta,cevada
3248,aumenta,sulfato
3249,aumenta,estresse térmico
3250,aumenta,geada
3251,aumenta,balanço energético
3252,aumenta,clima
3253,aumenta,vida
3254,aumenta,energia
3255,aumenta,cerrado
3256,aumenta,agricultura
3257,aumenta,consumo
3258,aumenta,milho
3259,aumenta,sorgo
3260,aumenta,estresse
3261,ocorre,saúde
3262,ocorre,produção
3263,cultivares,agricultura
3264,cultivares,semente
3265,cultivares,taxon
3266,cultivares,espécie
3267,cultivares,organismo
3268,incidência,população
3269,nutriente,vitamina
3270,nutriente,sal
3271,nutriente,vida
3272,nutriente,água
3273,nutriente,macronutriente
3274,nutriente,alimento
3275,nutriente,dieta
3276,nutriente,mineral
3277,nutriente,adubação
3278,nutriente,alimentação
3279,nutriente,solução
3280,nutriente,célula
3281,nutriente,organismo
3282,nutriente,substância
3283,nutriente,composto orgânico
3284,consumo,alimento
3285,consumo,saúde
3286,consumo,consumidor
3287,consumo,produção
3288,consumo,serviço
3289,consumo,distribuição
3290,bruta,paí
3291,dose,dieta
3292,dose,dosagem
3293,dose,química
3294,dose,nutriente
3295,dose,organismo
3296,dose,hectare
3297,reprodução,ambiente
3298,reprodução,ovário
3299,reprodução,inseto
3300,reprodução,célula
3301,reprodução,semente
3302,reprodução,mãe
3303,reprodução,gene
3304,reprodução,macho
3305,reprodução,organismo
3306,reprodução,vida
3307,reprodução,fêmea
3308,reprodução,bactéria
3309,reprodução,clonagem
3310,reprodução,alimentação
3311,reprodução,dna
3312,reprodução,sexo
3313,reprodução,mosca
3314,reprodução,animal
3315,reprodução,ovo
3316,reprodução,recém-nascido
3317,reprodução,alimento
3318,reprodução,temperatura
3319,reprodução,genética
3320,reprodução,espécie
3321,reprodução,embrião
3322,apresenta,doença
3323,apresenta,na
3324,apresenta,nascimento
3325,apresenta,califórnia
3326,apresenta,droga
3327,apresenta,mãe
3328,útero,parto
3329,útero,cérvix
3330,útero,vagina
3331,útero,ovário
3332,útero,útero
3333,útero,feto
3334,processamento,processo
3335,gestação,parto
3336,gestação,vaca
3337,gestação,útero
3338,gestação,espécie
3339,gestação,espermatozoide
3340,gestação,feto
3341,considerando,madeira
3342,considerando,inflorescência
3343,considerando,planta
3344,considerando,árvore
3345,considerando,soja
3346,considerando,cana-de-açúcar
3347,considerando,semente
3348,considerando,arbusto
3349,considerando,espécie
3350,considerando,milho
3351,rúman,água
3352,rúman,mãe
3353,rúman,número
3354,fermentação,sangue
3355,fermentação,fósforo
3356,fermentação,energia
3357,fermentação,cana-de-açúcar
3358,fermentação,bactéria
3359,fermentação,célula
3360,fermentação,concentração
3361,fermentação,pasteurização
3362,fermentação,leite
3363,fermentação,açúcar
3364,fermentação,substância
3365,ssps,brasil
3366,enxertada,gordura
3367,fdn,brasil
3368,durabilidade,eficiência
3369,durabilidade,transporte
3370,durabilidade,saúde
3371,durabilidade,produção
3372,durabilidade,natureza
3373,durabilidade,cultura
3374,durabilidade,agricultura
3375,durabilidade,indústria
3376,eliminar,brasil
3377,africana,terra
3378,africana,seca
3379,africana,cana-de-açúcar
3380,africana,química
3381,africana,gramínea
3382,africana,natureza
3383,africana,solo
3384,africana,mestiço
3385,africana,indústria
3386,africana,madeira
3387,africana,europeu
3388,africana,mineral
3389,africana,elefante
3390,africana,óleo
3391,africana,boi
3392,africana,café
3393,africana,fosfato
3394,africana,tanzânia
3395,africana,região
3396,africana,cultura
3397,africana,verão
3398,africana,clima
3399,africana,chuva
3400,africana,rocha
3401,africana,fez
3402,africana,inverno
3403,africana,arroz
3404,africana,número
3405,africana,área
3406,africana,taxon
3407,africana,agricultura
3408,africana,açúcar
3409,africana,algodão
3410,africana,milho
3411,africana,cobalto
3412,africana,umidade
3413,africana,alimento
3414,africana,paí
3415,africana,população
3416,africana,brasil
3417,africana,temperatura
3418,africana,técnica
3419,africana,sorgo
3420,africana,arbusto
3421,africana,equipamento
3422,paí,brasil
3423,bacteriana,terra
3424,bacteriana,queijo
3425,bacteriana,ambiente
3426,bacteriana,genoma
3427,bacteriana,hormônio
3428,bacteriana,febre maculosa
3429,bacteriana,saúde
3430,bacteriana,célula
3431,bacteriana,aborto
3432,bacteriana,solo
3433,bacteriana,água
3434,bacteriana,brucelose
3435,bacteriana,corpo
3436,bacteriana,proteína
3437,bacteriana,tóxico
3438,bacteriana,parasita
3439,bacteriana,gene
3440,bacteriana,organismo
3441,bacteriana,planta
3442,bacteriana,doença
3443,bacteriana,bactéria
3444,bacteriana,fermentação
3445,bacteriana,dna
3446,bacteriana,infecção
3447,bacteriana,salmonelose
3448,bacteriana,tuberculose
3449,bacteriana,alimento
3450,bacteriana,animai
3451,bacteriana,antibiótico
3452,bacteriana,núcleo
3453,bacteriana,genética
3454,bacteriana,enxofre
3455,açúcar,cana-de-açúcar
3456,açúcar,brasil
3457,açúcar,ph
3458,açúcar,lactose
3459,açúcar,hectare
3460,efetiva,terra
3461,efetiva,média
3462,efetiva,superfície
3463,efetiva,volume
3464,efetiva,energia
3465,efetiva,temperatura
3466,efetiva,matéria
3467,efetiva,estrutura
3468,efetiva,sistema
3469,efetiva,tonelada
3470,efetiva,razão
3471,efetiva,peso
3472,efetiva,química
3473,efetiva,tempo
3474,efetiva,trabalho
3475,efetiva,área
3476,efetiva,frequência
3477,efetiva,literatura
3478,efetiva,calor
3479,efetiva,partícula
3480,população,percentagem
3481,população,espécie
3482,população,nascimento
3483,população,germinação
3484,anuais,animal
3485,anuais,clima
3486,anuais,ovo
3487,anuais,terra
3488,anuais,vida
3489,anuais,energia
3490,anuais,matéria
3491,anuais,proteína
3492,anuais,cálcio
3493,anuais,tempo
3494,anuais,inseto
3495,anuais,parasita
3496,anuais,alimentação
3497,anuais,célula
3498,anuais,natureza
3499,anuais,osso
3500,anuais,genética
3501,anuais,espécie
3502,anuais,organismo
3503,anuais,embrião
3504,bicheira,animal
3505,bicheira,brasil
3506,bicheira,boi
3507,bicheira,parasita
3508,bicheira,vacina
3509,bicheira,médico
3510,bicheira,dia
3511,secagem,temperatura
3512,secagem,nitrogênio
3513,secagem,umidade
3514,secagem,sólido
3515,secagem,líquido
3516,secagem,célula
3517,secagem,água
3518,secagem,calor
3519,concentrado,volume
3520,concentrado,litro
3521,concentrado,química
3522,concentrado,kg
3523,concentrado,solução
3524,concentrado,substância
3525,energia,terra
3526,energia,sistema
3527,energia,química
3528,energia,natureza
3529,energia,solo
3530,energia,água
3531,energia,matéria
3532,energia,tempo
3533,energia,organismo
3534,energia,calor
3535,energia,clima
3536,energia,planta
3537,energia,vida
3538,energia,energia
3539,energia,fermentação
3540,energia,estrela
3541,energia,área
3542,energia,banco
3543,energia,frequência
3544,energia,partícula
3545,energia,volume
3546,energia,eficiência
3547,energia,temperatura
3548,energia,brasil
3549,energia,homem
3550,térmico,calor
3551,bezerro,boi
3552,bezerro,bovino
3553,bezerro,embrapa
3554,bezerro,pasto
3555,pta,sal
3556,pta,água
3557,pta,composto orgânico
3558,pta,cobalto
3559,invasora,terra
3560,invasora,gado
3561,invasora,brasil
3562,invasora,química
3563,invasora,tanzânia
3564,invasora,cupim
3565,invasora,espécie
3566,invasora,campo
3567,invasora,milho
3568,raíze,madeira
3569,raíze,inflorescência
3570,raíze,fósforo
3571,raíze,árvore
3572,raíze,brasil
3573,raíze,germinação
3574,raíze,gramínea
3575,raíze,parasita
3576,raíze,célula
3577,raíze,semente
3578,raíze,minerai
3579,raíze,água
3580,raíze,embrião
3581,resíduos,terra
3582,resíduos,máquina
3583,resíduos,doença
3584,resíduos,chorume
3585,resíduos,adubo
3586,resíduos,nitrogênio
3587,resíduos,brasil
3588,resíduos,compostagem
3589,resíduos,fez
3590,resíduos,agricultura
3591,resíduos,óleo
3592,resíduos,ph
3593,resíduos,natureza
3594,resíduos,tijolo
3595,resíduos,organismo
3596,resíduos,tóxico
3597,baixada,brasil
3598,baixada,transporte
3599,principalmente,verde
3600,bovina,animal
3601,bovina,zebu
3602,bovina,carne
3603,bovina,pasto
3604,bovina,boi
3605,bovina,chifre
3606,bovina,leite
3607,atingir,terra
3608,atingir,energia
3609,atingir,paí
3610,atingir,população
3611,atingir,brasil
3612,atingir,jersey
3613,atingir,transporte
3614,atingir,clima temperado
3615,atingir,serviço
3616,atingir,calcário
3617,atingir,dna
3618,atingir,tratado
3619,atingir,literatura
3620,atingir,indústria
3621,seca,clima
3622,seca,chuva
3623,seca,temperatura
3624,seca,irrigação
3625,seca,ambiente
3626,seca,semente
3627,enfermidade,organismo
3628,enfermidade,inflamação
3629,enfermidade,infecção
3630,enfermidade,sintoma
3631,calagem,embrapa
3632,calagem,cálcio
3633,calagem,alumínio
3634,calagem,ph
3635,calagem,calcário
3636,calagem,magnésio
3637,calagem,agricultura
3638,calagem,solo
3639,calagem,tóxico
3640,diversas,sapé
3641,diversas,umidade relativa
3642,diversas,legislação
3643,diversas,água
3644,diversas,solo
3645,diversas,indústria
3646,diversas,pesquisa
3647,diversas,café
3648,diversas,serviço
3649,diversas,cultura
3650,diversas,arquitetura
3651,diversas,geada
3652,diversas,verão
3653,diversas,clima
3654,diversas,inverno
3655,diversas,ano
3656,diversas,araxá
3657,diversas,contagem
3658,diversas,banco
3659,diversas,literatura
3660,diversas,mercado
3661,diversas,temperatura
3662,diversas,população
3663,diversas,brasil
3664,diversas,transporte
3665,diversas,vacina
3666,diversas,lotação
3667,diversas,produção
3668,diversas,alvenaria
3669,diversas,praga
3670,inseto,terra
3671,inseto,ovo
3672,inseto,doença
3673,inseto,vagina
3674,inseto,homem
3675,inseto,fêmea
3676,inseto,ovário
3677,inseto,agricultura
3678,inseto,hormônio
3679,inseto,alimentação
3680,inseto,cupim
3681,inseto,reprodução
3682,inseto,macho
3683,inseto,espécie
3684,inseto,mosca
3685,premunição,antibiótico
3686,premunição,infecção
3687,completa,congelamento
3688,completa,dor
3689,medicamento,brasil
3690,medicamento,dosagem
3691,medicamento,antibiótico
3692,transmitir,planta
3693,transmitir,plantio
3694,transmitir,brasil
3695,transmitir,técnica
3696,transmitir,consumidor
3697,transmitir,medo
3698,transmitir,literatura
3699,reprodutivos,ambiente
3700,reprodutivos,ovário
3701,reprodutivos,inseto
3702,reprodutivos,célula
3703,reprodutivos,semente
3704,reprodutivos,mãe
3705,reprodutivos,gene
3706,reprodutivos,macho
3707,reprodutivos,organismo
3708,reprodutivos,vida
3709,reprodutivos,fêmea
3710,reprodutivos,bactéria
3711,reprodutivos,clonagem
3712,reprodutivos,alimentação
3713,reprodutivos,dna
3714,reprodutivos,sexo
3715,reprodutivos,mosca
3716,reprodutivos,animal
3717,reprodutivos,ovo
3718,reprodutivos,recém-nascido
3719,reprodutivos,alimento
3720,reprodutivos,temperatura
3721,reprodutivos,genética
3722,reprodutivos,espécie
3723,reprodutivos,embrião
3724,seres,tempo
3725,seres,padrão
3726,seres,escolha
3727,seres,verdade
3728,febre,doença
3729,febre,comportamento
3730,febre,antibiótico
3731,febre,sintoma
3732,febre,parasitismo
3733,febre,droga
3734,evitado,terra
3735,evitado,temperatura
3736,evitado,litro
3737,evitado,tonelada
3738,evitado,califórnia
3739,evitado,verão
3740,alteraçõe,aleitamento
3741,touros,madeira
3742,touros,leite
3743,touros,ordenha
3744,touros,brasil
3745,touros,população
3746,touros,tonelada
3747,touros,touro
3748,touros,calcário
3749,touros,cerrado
3750,touros,agricultura
3751,touros,hectare
3752,touros,bovino
3753,manteiga,gordura
3754,manteiga,vaca
3755,manteiga,sal
3756,manteiga,água
3757,manteiga,leite
3758,manteiga,açúcar
3759,manteiga,lactose
3760,bactéria,terra
3761,bactéria,queijo
3762,bactéria,ambiente
3763,bactéria,genoma
