,from,to
2546,zebuíno,cavalo
2547,zebuíno,chifre
2548,zebuíno,bovino
2549,zebuíno,carne
2550,zebuíno,elefante
2551,zebuíno,melhoramento genético
2552,zebuíno,sêman
2553,zebuíno,rúman
2554,zebuíno,bezerro
2555,zebuíno,macho
2556,zebuíno,calor
2557,zebuíno,inseminação artificial
2558,zebuíno,clima
2559,zebuíno,gir
2560,zebuíno,fêmeo
2561,zebuíno,útero
2562,zebuíno,produtividade
2563,zebuíno,leite
2564,zebuíno,radiação solar
2565,zebuíno,animal
2566,zebuíno,guzerá
2567,zebuíno,brasil
2568,zebuíno,homem
2569,zebuíno,reprodução
2570,zebuíno,osso
2571,zebuíno,espécie
2572,zebuíno,espermatozoide
2573,aconselhar,terra
2574,aconselhar,energia
2575,aconselhar,paí
2576,aconselhar,população
2577,aconselhar,brasil
2578,aconselhar,jersey
2579,aconselhar,transporte
2580,aconselhar,clima temperado
2581,aconselhar,serviço
2582,aconselhar,calcário
2583,aconselhar,dna
2584,aconselhar,tratado
2585,aconselhar,literatura
2586,aconselhar,indústria
2587,ocorrer,clima
2588,ocorrer,sal
2589,ocorrer,espécie
2590,ocorrer,soja
2591,ocorrer,europeu
2592,ocorrer,brasil
2593,ocorrer,população
2594,ocorrer,agricultura
2595,ocorrer,café
2596,ocorrer,califórnio
2597,ocorrer,fosfato
2598,ocorrer,arquitetura
2599,ocorrer,inseto
2600,ocorrer,produtividade
2601,ocorrer,aborto
2602,ocorrer,leite
2603,ocorrer,milho
2604,ocorrer,enxofre
2605,concentração,volume
2606,concentração,litro
2607,concentração,químico
2608,concentração,kg
2609,concentração,solução
2610,concentração,substância
2611,toalha,algodão
2612,magro,aborto
2613,magro,brasil
2614,célula,máquina
2615,célula,vida
2616,célula,estrutura
2617,célula,proteína
2618,célula,carrapato
2619,célula,bactério
2620,célula,febre maculosa
2621,célula,parasito
2622,célula,gene
2623,célula,dna
2624,célula,organismo
2625,cavalo,animal
2626,cavalo,brasil
2627,cavalo,homem
2628,cavalo,inverno
2629,cavalo,agricultura
2630,cavalo,transporte
2631,cavalo,ano
2632,cavalo,raça
2633,cavalo,genético
2634,cavalo,espécie
2635,fertilidade,clima
2636,fertilidade,planta
2637,fertilidade,vida
2638,fertilidade,água
2639,fertilidade,animar
2640,fertilidade,reprodução
2641,fertilidade,solo
2642,fertilidade,gestação
2643,indicado,carne
2644,indicado,clima
2645,indicado,leite
2646,indicado,soja
2647,indicado,temperatura
2648,indicado,fazenda
2649,indicado,inverno
2650,indicado,transporte
2651,indicado,clima temperado
2652,indicado,califórnio
2653,indicado,serviço
2654,indicado,calcário
2655,indicado,agricultura
2656,indicado,milho
2657,indicado,verão
2658,animar,animal
2659,animar,clima
2660,animar,ovo
2661,animar,terra
2662,animar,vida
2663,animar,energia
2664,animar,matéria
2665,animar,proteína
2666,animar,cálcio
2667,animar,tempo
2668,animar,inseto
2669,animar,parasito
2670,animar,alimentação
2671,animar,célula
2672,animar,natureza
2673,animar,osso
2674,animar,genético
2675,animar,espécie
2676,animar,organismo
2677,animar,embrião
2678,produtividade,eficiência
2679,produtividade,necessidade
2680,produtividade,eficiente
2681,produtividade,produção
2682,produtividade,atividade
2683,produtividade,produto
2684,produtividade,agricultura
2685,produtividade,hectare
2686,geralmente,brasil
2687,freezer,carne
2688,freezer,máquina
2689,freezer,frio
2690,freezer,alimento
2691,freezer,brasil
2692,freezer,inverno
2693,freezer,cama
2694,freezer,indústria
2695,fundamental,brasil
2696,animal,animal
2697,animal,clima
2698,animal,ovo
2699,animal,terra
2700,animal,vida
2701,animal,energia
2702,animal,matéria
2703,animal,proteína
2704,animal,cálcio
2705,animal,tempo
2706,animal,inseto
2707,animal,parasito
2708,animal,alimentação
2709,animal,célula
2710,animal,natureza
2711,animal,osso
2712,animal,genético
2713,animal,espécie
2714,animal,organismo
2715,animal,embrião
2716,tropicar,clima
2717,tropicar,sombra
2718,tropicar,radiação solar
2719,tropicar,estrelo
2720,maximizar,concreto
2721,maximizar,madeira
2722,maximizar,planta
2723,maximizar,sal
2724,maximizar,terra
2725,maximizar,água
2726,maximizar,inverno
2727,maximizar,selênio
2728,maximizar,café
2729,maximizar,clima temperado
2730,maximizar,califórnio
2731,maximizar,arquitetura
2732,maximizar,radiação solar
2733,maximizar,pasteurização
2734,maximizar,agricultura
2735,maximizar,algodão
2736,maximizar,calor
2737,maximizar,verão
2738,adubação,curral
2739,adubação,adubo
2740,adubação,solo
2741,adubação,agricultura
2742,adubação,nutriente
2743,adubação,esterco
2744,tolerância,cultura
2745,tolerância,legislação
2746,inicialmente,brasil
2747,droga,fisiológico
2748,droga,comportamento
2749,droga,brasil
2750,droga,libido
2751,droga,café
2752,droga,medicamento
2753,tristeza,bem-estar
2754,tristeza,preocupação
2755,tristeza,medo
2756,lácteo,terra
2757,lácteo,estrelo
2758,lácteo,gêmeo
2759,lácteo,magnésio
2760,formação,eficiência
2761,formação,brasil
2762,formação,transporte
2763,formação,saúde
2764,formação,químico
2765,formação,arquitetura
2766,formação,produção
2767,formação,natureza
2768,formação,cultura
2769,formação,agricultura
2770,formação,razão
2771,formação,indústria
2772,carrapato,sangue
2773,carrapato,febre
2774,carrapato,fogo
2775,carrapato,brasil
2776,carrapato,fêmeo
2777,carrapato,bactério
2778,carrapato,febre maculosa
2779,carrapato,imersão
2780,carrapato,ectoparasito
2781,carrapato,babesiose
2782,carrapato,leite
2783,carrapato,macho
2784,cultivo,soja
2785,cultivo,cerco
2786,cultivo,grão
2787,cultivo,nitrogênio
2788,cultivo,ambiente
2789,cultivo,saúde
2790,cultivo,adubação
2791,cultivo,natureza
2792,cultivo,semente
2793,cultivo,solo
2794,cultivo,água
2795,cultivo,cevado
2796,cultivo,microrganismo
2797,cultivo,indústria
2798,cultivo,madeira
2799,cultivo,árvore
2800,cultivo,fibra
2801,cultivo,cultura
2802,cultivo,clima
2803,cultivo,resíduo
2804,cultivo,energia
2805,cultivo,arroz
2806,cultivo,produtividade
2807,cultivo,algodão
2808,cultivo,milho
2809,cultivo,eficiência
2810,cultivo,alimento
2811,cultivo,fazenda
2812,cultivo,irrigação
2813,cultivo,técnico
2814,cultivo,transporte
2815,cultivo,fertilidade
2816,cultivo,medicamento
2817,cultivo,produção
2818,cultivo,sorgo
2819,cultivo,genético
2820,cultivo,homem
2821,facilidade,brasil
2822,um,produto
2823,um,quatro
2824,um,cinco
2825,existe,variável
2826,existe,elemento
2827,tratado,brasil
2828,tratado,tratado
2829,genético,planta
2830,genético,variabilidade genética
2831,genético,natureza
2832,genético,genômico
2833,genético,animar
2834,genético,genoma
2835,genético,proteína
2836,genético,gene
2837,genético,dna
2838,genético,agricultura
2839,genético,organismo
2840,genético,transgênico
2841,aumento,doença
2842,aumento,alimento
2843,aumento,mortalidade
2844,aumento,população
2845,aumento,natureza
2846,aumento,cultura
2847,aumento,agricultura
2848,úbere,califórnio
2849,úbere,transporte
2850,quando,brasil
2851,semente,madeira
2852,semente,vida
2853,semente,água
2854,semente,árvore
2855,semente,soja
2856,semente,temperatura
2857,semente,população
2858,semente,brasil
2859,semente,proteína
2860,semente,inverno
2861,semente,óleo
2862,semente,hormônio
2863,semente,germinação
2864,semente,reprodução
2865,semente,semente
2866,semente,cerrado
2867,semente,espécie
2868,semente,solo
2869,semente,milho
2870,semente,embrião
2871,ordenha,animar
2872,ordenha,úbere
2873,ordenha,mastite
2874,ordenha,leite
2875,ordenha,água
2876,artificial,mecânico
2877,artificial,ambiente
2878,artificial,saúde
2879,artificial,químico
2880,artificial,genético
2881,artificial,estrelo
2882,artificial,cultura
2883,recomendar,sapé
2884,recomendar,umidade relativa
2885,recomendar,legislação
2886,recomendar,água
2887,recomendar,solo
2888,recomendar,indústria
2889,recomendar,pesquisa
2890,recomendar,café
2891,recomendar,serviço
2892,recomendar,cultura
2893,recomendar,arquitetura
2894,recomendar,geado
2895,recomendar,verão
2896,recomendar,clima
2897,recomendar,inverno
2898,recomendar,ano
2899,recomendar,araxá
2900,recomendar,contagem
2901,recomendar,banco
2902,recomendar,literatura
2903,recomendar,mercado
2904,recomendar,temperatura
2905,recomendar,população
2906,recomendar,brasil
2907,recomendar,transporte
2908,recomendar,vacina
2909,recomendar,lotação
2910,recomendar,produção
2911,recomendar,alvenaria
2912,recomendar,praga
2913,produção,custo
2914,produção,eficiência
2915,produção,necessidade
2916,produção,transporte
2917,produção,saúde
2918,produção,produtividade
2919,produção,serviço
2920,produção,processo
2921,produção,natureza
2922,produção,produto
2923,produção,cultura
2924,produção,agricultura
2925,produção,indústria
2926,sujo,brasil
2927,padrão,natureza
2928,somatotropina,mastite
2929,somatotropina,brasil
2930,somatotropina,gene
2931,somatotropina,hormônio
2932,vida,terra
2933,vida,máquina
2934,vida,fogo
2935,vida,químico
2936,vida,célula
2937,vida,natureza
2938,vida,água
2939,vida,sulfato
2940,vida,matéria
2941,vida,proteína
2942,vida,tempo
2943,vida,parasito
2944,vida,gene
2945,vida,organismo
2946,vida,calor
2947,vida,clima
2948,vida,energia
2949,vida,bactério
2950,vida,estrelo
2951,vida,dna
2952,vida,nutriente
2953,vida,herbáceo
2954,vida,reprodução
2955,vida,genético
2956,vida,espécie
2957,arquitetura,brasil
2958,arquitetura,químico
2959,arquitetura,função
2960,arquitetura,forma
2961,arquitetura,finalidade
2962,arquitetura,homem
2963,arquitetura,literatura
2964,sementar,madeira
2965,sementar,vida
2966,sementar,água
2967,sementar,árvore
2968,sementar,soja
2969,sementar,temperatura
2970,sementar,população
2971,sementar,brasil
2972,sementar,proteína
2973,sementar,inverno
2974,sementar,óleo
2975,sementar,hormônio
2976,sementar,germinação
2977,sementar,reprodução
2978,sementar,semente
2979,sementar,cerrado
2980,sementar,espécie
2981,sementar,solo
2982,sementar,milho
2983,sementar,embrião
2984,microrganismo,terra
2985,microrganismo,queijo
2986,microrganismo,natureza
2987,microrganismo,bovino
2988,microrganismo,solo
2989,microrganismo,matéria
2990,microrganismo,tempo
2991,microrganismo,parasito
2992,microrganismo,leguminoso
2993,microrganismo,organismo
2994,microrganismo,clima
2995,microrganismo,vida
2996,microrganismo,energia
2997,microrganismo,bactério
2998,microrganismo,fermentação
2999,microrganismo,dna
3000,microrganismo,leite
3001,microrganismo,açúcar
3002,microrganismo,nutriente
3003,microrganismo,reprodução
3004,microrganismo,genético
3005,microrganismo,lactose
3006,ração,zebu
3007,ração,gir
3008,ração,cavalo
3009,ração,estéril
3010,ração,população
3011,ração,brasil
3012,ração,homem
3013,ração,sintoma
3014,ração,genético
3015,ração,gene
3016,ração,macho
3017,ração,cultura
3018,ração,espécie
3019,ração,mestiço
3020,cultura,agricultura
3021,cultura,raça
3022,cultura,fogo
3023,estresse,sangue
3024,estresse,tristeza
3025,estresse,mudança
3026,estresse,proteína
3027,estresse,nascimento
3028,estresse,bem-estar
3029,estresse,saúde
3030,estresse,medo
3031,estresse,genético
3032,estresse,raiva
3033,estresse,açúcar
3034,estresse,infecção
3035,estresse,sistema imunológico
3036,estresse,objetivo
3037,acima,população
3038,acima,brasil
3039,acima,contagem
3040,acima,araxá
3041,bebedouro,sapé
3042,bebedouro,população
3043,bebedouro,brasil
3044,bebedouro,piquete
3045,bebedouro,araxá
3046,bebedouro,bebedouro
3047,bebedouro,indústria
3048,mesmo,madeira
3049,mesmo,cama
3050,carrapato,sangue
3051,carrapato,febre
3052,carrapato,fogo
3053,carrapato,brasil
3054,carrapato,fêmeo
3055,carrapato,bactério
3056,carrapato,febre maculosa
3057,carrapato,imersão
3058,carrapato,ectoparasito
3059,carrapato,babesiose
3060,carrapato,leite
3061,carrapato,macho
3062,peso,terra
3063,precoce,intoxicação
3064,chuvoso,terra
3065,chuvoso,volume
3066,chuvoso,superfície
3067,chuvoso,seco
3068,chuvoso,planta
3069,chuvoso,água
3070,chuvoso,árvore
3071,chuvoso,litro
3072,chuvoso,brasil
3073,chuvoso,inverno
3074,chuvoso,óleo
3075,chuvoso,bactério
3076,chuvoso,café
3077,chuvoso,sólido
3078,chuvoso,líquido
3079,chuvoso,cultura
3080,chuvoso,agricultura
3081,chuvoso,solo
3082,mortalidade,aborto
3083,mortalidade,genético
3084,cerrado,estiagem
3085,cerrado,seco
3086,cerrado,soja
3087,cerrado,cálcio
3088,cerrado,alumínio
3089,cerrado,gramíneo
3090,cerrado,solo
3091,cerrado,árvore
3092,cerrado,mineral
3093,cerrado,café
3094,cerrado,cupim
3095,cerrado,clima
3096,cerrado,fósforo
3097,cerrado,arroz
3098,cerrado,área
3099,cerrado,magnésio
3100,cerrado,brachiaria
3101,cerrado,umidade
3102,cerrado,milho
3103,cerrado,embrapa
3104,cerrado,pastejo
3105,cerrado,paí
3106,cerrado,brasil
3107,cerrado,pasto
3108,superpastejo,embrapa
3109,superpastejo,clima
3110,superpastejo,chorume
3111,superpastejo,brasil
3112,superpastejo,higiene
3113,superpastejo,irrigação
3114,superpastejo,cerrado
3115,superpastejo,bactério
3116,superpastejo,inseto
3117,superpastejo,nutriente
3118,superpastejo,aborto
3119,superpastejo,agricultura
3120,superpastejo,estresse
3121,superpastejo,reação inflamatória
3122,consumido,produto
3123,consumido,consumo
3124,consumido,serviço
3125,entretanto,terra
3126,entretanto,energia
3127,entretanto,paí
3128,entretanto,população
3129,entretanto,brasil
3130,entretanto,jersey
3131,entretanto,transporte
3132,entretanto,clima temperado
3133,entretanto,serviço
3134,entretanto,calcário
3135,entretanto,dna
3136,entretanto,tratado
3137,entretanto,literatura
3138,entretanto,indústria
3139,spp,cultivar
3140,spp,terra
3141,spp,cavalo
3142,spp,espermatozoide
3143,spp,sexo
3144,spp,organismo
3145,técnico,animal
3146,técnico,geração
3147,técnico,necessidade
3148,técnico,resultado
3149,técnico,atividade
3150,técnico,agricultura
3151,operacional,sistema
3152,melhoramento,planta
3153,melhoramento,variabilidade genética
3154,melhoramento,animar
3155,melhoramento,fêmeo
3156,melhoramento,gene
3157,melhoramento,célula
3158,melhoramento,natureza
3159,melhoramento,genético
3160,melhoramento,leite
3161,melhoramento,espermatozoide
3162,melhoramento,semente
3163,cultivare,agricultura
3164,cultivare,semente
3165,cultivare,taxon
3166,cultivare,espécie
3167,cultivare,organismo
3168,bezerreiro,animal
3169,bezerreiro,madeira
3170,chifre,boi
3171,chifre,osso
3172,dor,sangue
3173,dor,inflamação
3174,dor,sexo
3175,dor,osso
3176,dor,genético
3177,dor,terapia
3178,vermifugação,brasil
3179,tifton,população
3180,tifton,água
3181,tifton,área
3182,molecular,sal
3183,molecular,água
3184,molecular,composição química
3185,molecular,bactério
3186,molecular,açúcar
3187,molecular,substância
3188,misturar,rocha
3189,misturar,químico
3190,misturar,solução
3191,misturar,leite
3192,misturar,substância
3193,misturar,ventilação
3194,brachiaria,cerrado
3195,brachiaria,espécie
3196,inflamação,doença
3197,inflamação,febre
3198,inflamação,imunoglobulina
3199,inflamação,organismo
3200,inflamação,medicamento
3201,inflamação,droga
3202,inflamação,dor
3203,inflamação,genético
3204,inflamação,estresse
3205,inflamação,calor
3206,inflamação,infecção
3207,inflamação,reação inflamatória
3208,suplemento,vitamina
3209,suplemento,dieta
3210,suplemento,fibra
3211,suplemento,proteína
3212,suplemento,cálcio
3213,suplemento,minerar
3214,suplemento,nutriente
3215,acasalamento,fêmeo
3216,acasalamento,bactério
3217,acasalamento,cio
3218,acasalamento,inseto
3219,acasalamento,adubação
3220,acasalamento,macho
3221,acasalamento,espécie
3222,acasalamento,acasalamento
3223,vivo,brasil
3224,piso,arquitetura
3225,secar,clima
3226,secar,chuva
3227,secar,temperatura
3228,secar,irrigação
3229,secar,ambiente
3230,secar,semente
3231,pennisetum,madeira
3232,pennisetum,espécie
3233,pennisetum,brasil
3234,pennisetum,pennisetum
3235,colostro,parto
3236,colostro,leite
3237,colostro,água
3238,colostro,proteína
3239,estabelecimento,saúde
3240,aumentar,terra
3241,aumentar,seco
3242,aumentar,umidade relativa
3243,aumentar,soja
3244,aumentar,adubo
3245,aumentar,cálcio
3246,aumentar,ph
3247,aumentar,cevado
3248,aumentar,sulfato
3249,aumentar,estresse térmico
3250,aumentar,geado
3251,aumentar,balanço energético
3252,aumentar,clima
3253,aumentar,vida
3254,aumentar,energia
3255,aumentar,cerrado
3256,aumentar,agricultura
3257,aumentar,consumo
3258,aumentar,milho
3259,aumentar,sorgo
3260,aumentar,estresse
3261,ocorrer,saúde
3262,ocorrer,produção
3263,cultivar,agricultura
3264,cultivar,semente
3265,cultivar,taxon
3266,cultivar,espécie
3267,cultivar,organismo
3268,incidência,população
3269,nutriente,vitamina
3270,nutriente,sal
3271,nutriente,vida
3272,nutriente,água
3273,nutriente,macronutriente
3274,nutriente,alimento
3275,nutriente,dieta
3276,nutriente,mineral
3277,nutriente,adubação
3278,nutriente,alimentação
3279,nutriente,solução
3280,nutriente,célula
3281,nutriente,organismo
3282,nutriente,substância
3283,nutriente,composto orgânico
3284,consumo,alimento
3285,consumo,saúde
3286,consumo,consumidor
3287,consumo,produção
3288,consumo,serviço
3289,consumo,distribuição
3290,bruta,paí
3291,dose,dieta
3292,dose,dosagem
3293,dose,químico
3294,dose,nutriente
3295,dose,organismo
3296,dose,hectare
3297,reprodução,ambiente
3298,reprodução,ovário
3299,reprodução,inseto
3300,reprodução,célula
3301,reprodução,semente
3302,reprodução,mãe
3303,reprodução,gene
3304,reprodução,macho
3305,reprodução,organismo
3306,reprodução,vida
3307,reprodução,fêmeo
3308,reprodução,bactério
3309,reprodução,clonagem
3310,reprodução,alimentação
3311,reprodução,dna
3312,reprodução,sexo
3313,reprodução,mosco
3314,reprodução,animal
3315,reprodução,ovo
3316,reprodução,recém-nascido
3317,reprodução,alimento
3318,reprodução,temperatura
3319,reprodução,genético
3320,reprodução,espécie
3321,reprodução,embrião
3322,apresentar,doença
3323,apresentar,no
3324,apresentar,nascimento
3325,apresentar,califórnio
3326,apresentar,droga
3327,apresentar,mãe
3328,útero,parto
3329,útero,cérvix
3330,útero,vagina
3331,útero,ovário
3332,útero,útero
3333,útero,feto
3334,processamento,processo
3335,gestação,parto
3336,gestação,vaca
3337,gestação,útero
3338,gestação,espécie
3339,gestação,espermatozoide
3340,gestação,feto
3341,considerando,madeira
3342,considerando,inflorescência
3343,considerando,planta
3344,considerando,árvore
3345,considerando,soja
3346,considerando,cana-de-açúcar
3347,considerando,semente
3348,considerando,arbusto
3349,considerando,espécie
3350,considerando,milho
3351,rúman,água
3352,rúman,mãe
3353,rúman,número
3354,fermentação,sangue
3355,fermentação,fósforo
3356,fermentação,energia
3357,fermentação,cana-de-açúcar
3358,fermentação,bactério
3359,fermentação,célula
3360,fermentação,concentração
3361,fermentação,pasteurização
3362,fermentação,leite
3363,fermentação,açúcar
3364,fermentação,substância
3365,ssps,brasil
3366,enxertada,gordura
3367,fdn,brasil
3368,durabilidade,eficiência
3369,durabilidade,transporte
3370,durabilidade,saúde
3371,durabilidade,produção
3372,durabilidade,natureza
3373,durabilidade,cultura
3374,durabilidade,agricultura
3375,durabilidade,indústria
3376,eliminar,brasil
3377,africano,terra
3378,africano,seco
3379,africano,cana-de-açúcar
3380,africano,químico
3381,africano,gramíneo
3382,africano,natureza
3383,africano,solo
3384,africano,mestiço
3385,africano,indústria
3386,africano,madeira
3387,africano,europeu
3388,africano,mineral
3389,africano,elefante
3390,africano,óleo
3391,africano,boi
3392,africano,café
3393,africano,fosfato
3394,africano,tanzânia
3395,africano,região
3396,africano,cultura
3397,africano,verão
3398,africano,clima
3399,africano,chuva
3400,africano,rocha
3401,africano,fez
3402,africano,inverno
3403,africano,arroz
3404,africano,número
3405,africano,área
3406,africano,taxon
3407,africano,agricultura
3408,africano,açúcar
3409,africano,algodão
3410,africano,milho
3411,africano,cobalto
3412,africano,umidade
3413,africano,alimento
3414,africano,paí
3415,africano,população
3416,africano,brasil
3417,africano,temperatura
3418,africano,técnico
3419,africano,sorgo
3420,africano,arbusto
3421,africano,equipamento
3422,paí,brasil
3423,bacteriano,terra
3424,bacteriano,queijo
3425,bacteriano,ambiente
3426,bacteriano,genoma
3427,bacteriano,hormônio
3428,bacteriano,febre maculosa
3429,bacteriano,saúde
3430,bacteriano,célula
3431,bacteriano,aborto
3432,bacteriano,solo
3433,bacteriano,água
3434,bacteriano,brucelose
3435,bacteriano,corpo
3436,bacteriano,proteína
3437,bacteriano,tóxico
3438,bacteriano,parasito
3439,bacteriano,gene
3440,bacteriano,organismo
3441,bacteriano,planta
3442,bacteriano,doença
3443,bacteriano,bactério
3444,bacteriano,fermentação
3445,bacteriano,dna
3446,bacteriano,infecção
3447,bacteriano,salmonelose
3448,bacteriano,tuberculose
3449,bacteriano,alimento
3450,bacteriano,animar
3451,bacteriano,antibiótico
3452,bacteriano,núcleo
3453,bacteriano,genético
3454,bacteriano,enxofre
3455,açúcar,cana-de-açúcar
3456,açúcar,brasil
3457,açúcar,ph
3458,açúcar,lactose
3459,açúcar,hectare
3460,efetivo,terra
3461,efetivo,médio
3462,efetivo,superfície
3463,efetivo,volume
3464,efetivo,energia
3465,efetivo,temperatura
3466,efetivo,matéria
3467,efetivo,estrutura
3468,efetivo,sistema
3469,efetivo,tonelada
3470,efetivo,razão
3471,efetivo,peso
3472,efetivo,químico
3473,efetivo,tempo
3474,efetivo,trabalho
3475,efetivo,área
3476,efetivo,frequência
3477,efetivo,literatura
3478,efetivo,calor
3479,efetivo,partícula
3480,população,percentagem
3481,população,espécie
3482,população,nascimento
3483,população,germinação
3484,anuir,animal
3485,anuir,clima
3486,anuir,ovo
3487,anuir,terra
3488,anuir,vida
3489,anuir,energia
3490,anuir,matéria
3491,anuir,proteína
3492,anuir,cálcio
3493,anuir,tempo
3494,anuir,inseto
3495,anuir,parasito
3496,anuir,alimentação
3497,anuir,célula
3498,anuir,natureza
3499,anuir,osso
3500,anuir,genético
3501,anuir,espécie
3502,anuir,organismo
3503,anuir,embrião
3504,bicheiro,animal
3505,bicheiro,brasil
3506,bicheiro,boi
3507,bicheiro,parasito
3508,bicheiro,vacina
3509,bicheiro,médico
3510,bicheiro,dia
3511,secagem,temperatura
3512,secagem,nitrogênio
3513,secagem,umidade
3514,secagem,sólido
3515,secagem,líquido
3516,secagem,célula
3517,secagem,água
3518,secagem,calor
3519,concentrado,volume
3520,concentrado,litro
3521,concentrado,químico
3522,concentrado,kg
3523,concentrado,solução
3524,concentrado,substância
3525,energia,terra
3526,energia,sistema
3527,energia,químico
3528,energia,natureza
3529,energia,solo
3530,energia,água
3531,energia,matéria
3532,energia,tempo
3533,energia,organismo
3534,energia,calor
3535,energia,clima
3536,energia,planta
3537,energia,vida
3538,energia,energia
3539,energia,fermentação
3540,energia,estrelo
3541,energia,área
3542,energia,banco
3543,energia,frequência
3544,energia,partícula
3545,energia,volume
3546,energia,eficiência
3547,energia,temperatura
3548,energia,brasil
3549,energia,homem
3550,térmico,calor
3551,bezerro,boi
3552,bezerro,bovino
3553,bezerro,embrapa
3554,bezerro,pasto
3555,pta,sal
3556,pta,água
3557,pta,composto orgânico
3558,pta,cobalto
3559,invasor,terra
3560,invasor,gado
3561,invasor,brasil
3562,invasor,químico
3563,invasor,tanzânia
3564,invasor,cupim
3565,invasor,espécie
3566,invasor,campo
3567,invasor,milho
3568,raíze,madeira
3569,raíze,inflorescência
3570,raíze,fósforo
3571,raíze,árvore
3572,raíze,brasil
3573,raíze,germinação
3574,raíze,gramíneo
3575,raíze,parasito
3576,raíze,célula
3577,raíze,semente
3578,raíze,minerar
3579,raíze,água
3580,raíze,embrião
3581,resíduo,terra
3582,resíduo,máquina
3583,resíduo,doença
3584,resíduo,chorume
3585,resíduo,adubo
3586,resíduo,nitrogênio
3587,resíduo,brasil
3588,resíduo,compostagem
3589,resíduo,fez
3590,resíduo,agricultura
3591,resíduo,óleo
3592,resíduo,ph
3593,resíduo,natureza
3594,resíduo,tijolo
3595,resíduo,organismo
3596,resíduo,tóxico
3597,baixada,brasil
3598,baixada,transporte
3599,principalmente,verde
3600,bovino,animal
3601,bovino,zebu
3602,bovino,carne
3603,bovino,pasto
3604,bovino,boi
3605,bovino,chifre
3606,bovino,leite
3607,atingir,terra
3608,atingir,energia
3609,atingir,paí
3610,atingir,população
3611,atingir,brasil
3612,atingir,jersey
3613,atingir,transporte
3614,atingir,clima temperado
3615,atingir,serviço
3616,atingir,calcário
3617,atingir,dna
3618,atingir,tratado
3619,atingir,literatura
3620,atingir,indústria
3621,seco,clima
3622,seco,chuva
3623,seco,temperatura
3624,seco,irrigação
3625,seco,ambiente
3626,seco,semente
3627,enfermidade,organismo
3628,enfermidade,inflamação
3629,enfermidade,infecção
3630,enfermidade,sintoma
3631,calagem,embrapa
3632,calagem,cálcio
3633,calagem,alumínio
3634,calagem,ph
3635,calagem,calcário
3636,calagem,magnésio
3637,calagem,agricultura
3638,calagem,solo
3639,calagem,tóxico
3640,diverso,sapé
3641,diverso,umidade relativa
3642,diverso,legislação
3643,diverso,água
3644,diverso,solo
3645,diverso,indústria
3646,diverso,pesquisa
3647,diverso,café
3648,diverso,serviço
3649,diverso,cultura
3650,diverso,arquitetura
3651,diverso,geado
3652,diverso,verão
3653,diverso,clima
3654,diverso,inverno
3655,diverso,ano
3656,diverso,araxá
3657,diverso,contagem
3658,diverso,banco
3659,diverso,literatura
3660,diverso,mercado
3661,diverso,temperatura
3662,diverso,população
3663,diverso,brasil
3664,diverso,transporte
3665,diverso,vacina
3666,diverso,lotação
3667,diverso,produção
3668,diverso,alvenaria
3669,diverso,praga
3670,inseto,terra
3671,inseto,ovo
3672,inseto,doença
3673,inseto,vagina
3674,inseto,homem
3675,inseto,fêmeo
3676,inseto,ovário
3677,inseto,agricultura
3678,inseto,hormônio
3679,inseto,alimentação
3680,inseto,cupim
3681,inseto,reprodução
3682,inseto,macho
3683,inseto,espécie
3684,inseto,mosco
3685,premunição,antibiótico
3686,premunição,infecção
3687,completo,congelamento
3688,completo,dor
3689,medicamento,brasil
3690,medicamento,dosagem
3691,medicamento,antibiótico
3692,transmitir,planta
3693,transmitir,plantio
3694,transmitir,brasil
3695,transmitir,técnico
3696,transmitir,consumidor
3697,transmitir,medo
3698,transmitir,literatura
3699,reprodutivo,ambiente
3700,reprodutivo,ovário
3701,reprodutivo,inseto
3702,reprodutivo,célula
3703,reprodutivo,semente
3704,reprodutivo,mãe
3705,reprodutivo,gene
3706,reprodutivo,macho
3707,reprodutivo,organismo
3708,reprodutivo,vida
3709,reprodutivo,fêmeo
3710,reprodutivo,bactério
3711,reprodutivo,clonagem
3712,reprodutivo,alimentação
3713,reprodutivo,dna
3714,reprodutivo,sexo
3715,reprodutivo,mosco
3716,reprodutivo,animal
3717,reprodutivo,ovo
3718,reprodutivo,recém-nascido
3719,reprodutivo,alimento
3720,reprodutivo,temperatura
3721,reprodutivo,genético
3722,reprodutivo,espécie
3723,reprodutivo,embrião
3724,ser,tempo
3725,ser,padrão
3726,ser,escolho
3727,ser,verdade
3728,febre,doença
3729,febre,comportamento
3730,febre,antibiótico
3731,febre,sintoma
3732,febre,parasitismo
3733,febre,droga
3734,evitar,terra
3735,evitar,temperatura
3736,evitar,litro
3737,evitar,tonelada
3738,evitar,califórnio
3739,evitar,verão
3740,alteraçõe,aleitamento
3741,touro,madeira
3742,touro,leite
3743,touro,ordenha
3744,touro,brasil
3745,touro,população
3746,touro,tonelada
3747,touro,touro
3748,touro,calcário
3749,touro,cerrado
3750,touro,agricultura
3751,touro,hectare
3752,touro,bovino
3753,manteiga,gordura
3754,manteiga,vaca
3755,manteiga,sal
3756,manteiga,água
3757,manteiga,leite
3758,manteiga,açúcar
3759,manteiga,lactose
3760,bactério,terra
3761,bactério,queijo
3762,bactério,ambiente
3763,bactério,genoma
3764,bactério,hormônio
3765,bactério,febre maculosa
3766,bactério,saúde
3767,bactério,célula
