,from,to
2526,carrapato,brasil
2527,carrapato,bactéria
2528,carrapato,fêmea
2529,carrapato,leite
2530,carrapato,sangue
2531,carrapato,febre
2532,carrapato,febre maculosa
2533,precoce,intoxicação
2534,chuvosa,árvore
2535,chuvosa,volume
2536,chuvosa,óleo
2537,chuvosa,agricultura
2538,chuvosa,cultura
2539,chuvosa,brasil
2540,chuvosa,água
2541,chuvosa,bactéria
2542,chuvosa,seca
2543,chuvosa,superfície
2544,chuvosa,inverno
2545,chuvosa,sólido
2546,chuvosa,líquido
2547,chuvosa,planta
2548,chuvosa,solo
2549,mortalidade,aborto
2550,mortalidade,genética
2551,consumida,produto
2552,consumida,consumo
2553,consumida,serviço
2554,técnica,resultado
2555,técnica,atividade
2556,técnica,agricultura
2557,técnica,necessidade
2558,técnica,animal
2559,técnica,geração
2560,operacional,sistema
2561,quai,paí
2562,quai,brasil
2563,bezerreiro,animal
2564,bezerreiro,madeira
2565,melhoramento,variabilidade genética
2566,melhoramento,espermatozoide
2567,melhoramento,célula
2568,melhoramento,animai
2569,melhoramento,gene
2570,melhoramento,fêmea
2571,melhoramento,semente
2572,melhoramento,leite
2573,melhoramento,planta
2574,melhoramento,genética
2575,dor,inflamação
2576,dor,sangue
2577,dor,sexo
2578,dor,genética
2579,dor,terapia
2580,cultivare,organismo
2581,cultivare,agricultura
2582,cultivare,taxon
2583,cultivare,espécie
2584,cultivare,semente
2585,chifre,população
2586,chifre,transporte
2587,chifre,água
2588,apresenta,na
2589,apresenta,mãe
2590,apresenta,droga
2591,apresenta,doença
2592,apresenta,nascimento
2593,molecular,açúcar
2594,molecular,substância
2595,molecular,água
2596,molecular,bactéria
2597,molecular,composição química
2598,molecular,sal
2599,vermifugação,brasil
2600,tifton,população
2601,tifton,água
2602,tifton,área
2603,misturar,substância
2604,misturar,leite
2605,misturar,ventilação
2606,misturar,química
2607,brachiaria,espécie
2608,brachiaria,cerrado
2609,diversas,literatura
2610,diversas,cultura
2611,diversas,contagem
2612,diversas,inverno
2613,diversas,umidade relativa
2614,diversas,banco
2615,diversas,mercado
2616,diversas,pesquisa
2617,diversas,lotação
2618,diversas,temperatura
2619,diversas,população
2620,diversas,brasil
2621,diversas,legislação
2622,diversas,serviço
2623,diversas,solo
2624,diversas,água
2625,diversas,vacina
2626,diversas,produção
2627,diversas,indústria
2628,diversas,transporte
2629,diversas,arquitetura
2630,inflamação,medicamento
2631,inflamação,organismo
2632,inflamação,reação inflamatória
2633,inflamação,dor
2634,inflamação,imunoglobulina
2635,inflamação,droga
2636,inflamação,infecção
2637,inflamação,estresse
2638,inflamação,doença
2639,inflamação,genética
2640,inflamação,calor
2641,inflamação,febre
2642,suplemento,vitamina
2643,suplemento,proteína
2644,suplemento,nutriente
2645,suplemento,cálcio
2646,suplemento,fibra
2647,suplemento,dieta
2648,suplemento,minerai
2649,acasalamento,cio
2650,acasalamento,macho
2651,acasalamento,inseto
2652,acasalamento,adubação
2653,acasalamento,acasalamento
2654,acasalamento,bactéria
2655,acasalamento,fêmea
2656,acasalamento,espécie
2657,vivos,brasil
2658,piso,arquitetura
2659,secar,temperatura
2660,secar,irrigação
2661,secar,ambiente
2662,secar,semente
2663,colostro,leite
2664,colostro,proteína
2665,colostro,água
2666,colostro,parto
2667,pennisetum,pennisetum
2668,pennisetum,espécie
2669,estabelecimento,banco
2670,estabelecimento,agricultura
2671,estabelecimento,brasil
2672,estabelecimento,tanzânia
2673,estabelecimento,raça
2674,ocorre,população
2675,ocorre,água
2676,ocorre,área
2677,cultivares,organismo
2678,cultivares,agricultura
2679,cultivares,taxon
2680,cultivares,espécie
2681,cultivares,semente
2682,incidência,população
2683,reprodução,alimentação
2684,reprodução,clonagem
2685,reprodução,célula
2686,reprodução,genética
2687,reprodução,espécie
2688,reprodução,vida
2689,reprodução,ambiente
2690,reprodução,macho
2691,reprodução,organismo
2692,reprodução,mãe
2693,reprodução,ovo
2694,reprodução,animal
2695,reprodução,fêmea
2696,reprodução,semente
2697,reprodução,mosca
2698,reprodução,temperatura
2699,reprodução,alimento
2700,reprodução,bactéria
2701,reprodução,inseto
2702,reprodução,dna
2703,reprodução,gene
2704,reprodução,sexo
2705,reprodução,ovário
2706,bruta,paí
2707,consumo,alimento
2708,consumo,distribuição
2709,consumo,serviço
2710,consumo,produção
2711,nutriente,alimentação
2712,nutriente,alimento
2713,nutriente,vitamina
2714,nutriente,organismo
2715,nutriente,célula
2716,nutriente,adubação
2717,nutriente,substância
2718,nutriente,água
2719,nutriente,mineral
2720,nutriente,composto orgânico
2721,nutriente,dieta
2722,nutriente,vida
2723,nutriente,sal
2724,rúman,mãe
2725,rúman,água
2726,mecânico,manutenção
2727,mecânico,máquina
2728,mecânico,agrícola
2729,mecânico,médico
2730,mecânico,mecânica
2731,dose,dieta
2732,dose,química
2733,dose,organismo
2734,dose,nutriente
2735,útero,cérvix
2736,útero,útero
2737,útero,vagina
2738,útero,ovário
2739,útero,parto
2740,africana,umidade
2741,africana,arbusto
2742,africana,cultura
2743,africana,equipamento
2744,africana,sorgo
2745,africana,gramínea
2746,africana,tanzânia
2747,africana,inverno
2748,africana,paí
2749,africana,taxon
2750,africana,região
2751,africana,europeu
2752,africana,fosfato
2753,africana,mineral
2754,africana,seca
2755,africana,mestiço
2756,africana,técnica
2757,africana,fez
2758,africana,temperatura
2759,africana,alimento
2760,africana,população
2761,africana,açúcar
2762,africana,óleo
2763,africana,brasil
2764,africana,química
2765,africana,elefante
2766,africana,solo
2767,africana,área
2768,africana,agricultura
2769,africana,milho
2770,africana,indústria
2771,africana,madeira
2772,africana,cobalto
2773,processamento,processo
2774,gestação,vaca
2775,gestação,espermatozoide
2776,gestação,útero
2777,gestação,espécie
2778,gestação,parto
2779,considerando,árvore
2780,considerando,arbusto
2781,considerando,inflorescência
2782,considerando,milho
2783,considerando,madeira
2784,considerando,espécie
2785,considerando,planta
2786,considerando,semente
2787,bacteriana,célula
2788,bacteriana,aborto
2789,bacteriana,animai
2790,bacteriana,corpo
2791,bacteriana,genética
2792,bacteriana,hormônio
2793,bacteriana,planta
2794,bacteriana,ambiente
2795,bacteriana,queijo
2796,bacteriana,organismo
2797,bacteriana,parasita
2798,bacteriana,núcleo
2799,bacteriana,antibiótico
2800,bacteriana,fermentação
2801,bacteriana,alimento
2802,bacteriana,proteína
2803,bacteriana,bactéria
2804,bacteriana,solo
2805,bacteriana,água
2806,bacteriana,genoma
2807,bacteriana,infecção
2808,bacteriana,dna
2809,bacteriana,doença
2810,bacteriana,gene
2811,bacteriana,febre maculosa
2812,fermentação,açúcar
2813,fermentação,energia
2814,fermentação,célula
2815,fermentação,fósforo
2816,fermentação,substância
2817,fermentação,concentração
2818,fermentação,bactéria
2819,fermentação,pasteurização
2820,fermentação,leite
2821,fermentação,sangue
2822,enxertada,gordura
2823,ssps,brasil
2824,atingir,literatura
2825,atingir,população
2826,atingir,tratado
2827,atingir,energia
2828,atingir,brasil
2829,atingir,calcário
2830,atingir,dna
2831,atingir,serviço
2832,atingir,indústria
2833,atingir,paí
2834,atingir,transporte
2835,atingir,clima temperado
2836,utilização,seca
2837,utilização,brasil
2838,utilização,indústria
2839,utilização,agricultura
2840,anuais,alimentação
2841,anuais,energia
2842,anuais,organismo
2843,anuais,célula
2844,anuais,parasita
2845,anuais,inseto
2846,anuais,proteína
2847,anuais,cálcio
2848,anuais,ovo
2849,anuais,animal
2850,anuais,matéria
2851,anuais,genética
2852,anuais,espécie
2853,anuais,vida
2854,durabilidade,eficiência
2855,durabilidade,agricultura
2856,durabilidade,cultura
2857,durabilidade,produção
2858,durabilidade,indústria
2859,durabilidade,transporte
2860,retenção,seca
2861,retenção,brasil
2862,retenção,indústria
2863,retenção,agricultura
2864,fdn,brasil
2865,eliminar,brasil
2866,paí,brasil
2867,açúcar,ph
2868,açúcar,brasil
2869,açúcar,lactose
2870,energia,eficiência
2871,energia,estrela
2872,energia,banco
2873,energia,temperatura
2874,energia,vida
2875,energia,energia
2876,energia,frequência
2877,energia,organismo
2878,energia,volume
2879,energia,área
2880,energia,brasil
2881,energia,água
2882,energia,fermentação
2883,energia,partícula
2884,energia,matéria
2885,energia,química
2886,energia,sistema
2887,energia,calor
2888,energia,planta
2889,energia,solo
2890,efetiva,literatura
2891,efetiva,temperatura
2892,efetiva,volume
2893,efetiva,frequência
2894,efetiva,energia
2895,efetiva,área
2896,efetiva,média
2897,efetiva,superfície
2898,efetiva,partícula
2899,efetiva,matéria
2900,efetiva,química
2901,efetiva,sistema
2902,efetiva,calor
2903,efetiva,peso
2904,população,nascimento
2905,população,espécie
2906,bicheira,parasita
2907,bicheira,médico
2908,bicheira,vacina
2909,bicheira,brasil
2910,bicheira,animal
2911,calagem,agricultura
2912,calagem,magnésio
2913,calagem,ph
2914,calagem,alumínio
2915,calagem,embrapa
2916,calagem,cálcio
2917,calagem,calcário
2918,calagem,solo
2919,brasil,população
2920,brasil,açúcar
2921,brasil,energia
2922,brasil,agricultura
2923,brasil,média
2924,brasil,carne
2925,brasil,cultura
2926,brasil,contagem
2927,brasil,brasil
2928,brasil,mestiço
2929,brasil,serviço
2930,brasil,madeira
2931,brasil,paí
2932,brasil,clima temperado
2933,brasil,região
2934,brasil,cerrado
2935,secagem,temperatura
2936,secagem,umidade
2937,secagem,célula
2938,secagem,nitrogênio
2939,secagem,sólido
2940,secagem,calor
2941,secagem,líquido
2942,secagem,água
2943,melhoradore,água
2944,melhoradore,brasil
2945,melhoradore,sal
2946,concentrado,substância
2947,concentrado,kg
2948,concentrado,volume
2949,concentrado,química
2950,resíduos,máquina
2951,resíduos,organismo
2952,resíduos,óleo
2953,resíduos,agricultura
2954,resíduos,brasil
2955,resíduos,ph
2956,resíduos,nitrogênio
2957,resíduos,doença
2958,resíduos,compostagem
2959,resíduos,fez
2960,resíduos,adubo
2961,bezerro,bovino
2962,bezerro,embrapa
2963,bezerro,pasto
2964,térmico,temperatura
2965,invasora,brasil
2966,invasora,milho
2967,invasora,tanzânia
2968,invasora,química
2969,invasora,gado
2970,invasora,espécie
2971,pta,composto orgânico
2972,pta,sal
2973,pta,água
2974,pta,cobalto
2975,raíze,árvore
2976,raíze,célula
2977,raíze,parasita
2978,raíze,inflorescência
2979,raíze,fósforo
2980,raíze,brasil
2981,raíze,gramínea
2982,raíze,madeira
2983,raíze,minerai
2984,raíze,água
2985,raíze,semente
2986,baixada,transporte
2987,baixada,brasil
2988,bovina,cavalo
2989,bovina,bovino
2990,bovina,espécie
2991,bovina,inseminação artificial
2992,bovina,melhoramento genético
2993,bovina,macho
2994,bovina,carne
2995,bovina,animal
2996,bovina,bezerro
2997,bovina,gir
2998,bovina,útero
2999,bovina,fêmea
3000,bovina,leite
3001,bovina,radiação solar
3002,bovina,guzerá
3003,bovina,reprodução
3004,bovina,espermatozoide
3005,bovina,sêman
3006,bovina,brasil
3007,bovina,chifre
3008,bovina,calor
3009,bovina,produtividade
3010,bovina,elefante
3011,bovina,rúman
3012,bovina,zebu
3013,enfermidade,infecção
3014,enfermidade,inflamação
3015,enfermidade,organismo
3016,enfermidade,sintoma
3017,seca,temperatura
3018,seca,irrigação
3019,seca,ambiente
3020,seca,semente
3021,inseto,alimentação
3022,inseto,macho
3023,inseto,reprodução
3024,inseto,vagina
3025,inseto,agricultura
3026,inseto,ovo
3027,inseto,fêmea
3028,inseto,doença
3029,inseto,hormônio
3030,inseto,espécie
3031,inseto,ovário
3032,inseto,mosca
3033,bactéria,célula
3034,bactéria,aborto
3035,bactéria,animai
3036,bactéria,corpo
3037,bactéria,genética
3038,bactéria,hormônio
3039,bactéria,planta
3040,bactéria,ambiente
3041,bactéria,queijo
3042,bactéria,organismo
3043,bactéria,parasita
3044,bactéria,núcleo
3045,bactéria,antibiótico
3046,bactéria,fermentação
3047,bactéria,alimento
3048,bactéria,proteína
3049,bactéria,bactéria
3050,bactéria,solo
3051,bactéria,água
3052,bactéria,genoma
3053,bactéria,infecção
3054,bactéria,dna
3055,bactéria,doença
3056,bactéria,gene
3057,bactéria,febre maculosa
3058,completa,dor
3059,premunição,antibiótico
3060,premunição,infecção
3061,transmitir,literatura
3062,transmitir,brasil
3063,transmitir,plantio
3064,transmitir,medo
3065,transmitir,técnica
3066,transmitir,planta
3067,seres,padrão
3068,medicamento,antibiótico
3069,medicamento,brasil
3070,febre,sintoma
3071,febre,droga
3072,febre,antibiótico
3073,febre,parasitismo
3074,febre,doença
3075,febre,comportamento
3076,reprodutivos,alimentação
3077,reprodutivos,clonagem
3078,reprodutivos,célula
3079,reprodutivos,genética
3080,reprodutivos,espécie
3081,reprodutivos,vida
3082,reprodutivos,ambiente
3083,reprodutivos,macho
3084,reprodutivos,organismo
3085,reprodutivos,mãe
3086,reprodutivos,ovo
3087,reprodutivos,animal
3088,reprodutivos,fêmea
3089,reprodutivos,semente
3090,reprodutivos,mosca
3091,reprodutivos,temperatura
3092,reprodutivos,alimento
3093,reprodutivos,bactéria
3094,reprodutivos,inseto
3095,reprodutivos,dna
3096,reprodutivos,gene
3097,reprodutivos,sexo
3098,reprodutivos,ovário
3099,evitado,temperatura
3100,touros,população
3101,touros,ordenha
3102,touros,agricultura
3103,touros,touro
3104,touros,brasil
3105,touros,calcário
3106,touros,bovino
3107,touros,madeira
3108,touros,leite
3109,touros,cerrado
3110,manteiga,açúcar
3111,manteiga,vaca
3112,manteiga,água
3113,manteiga,gordura
3114,manteiga,lactose
3115,manteiga,leite
3116,manteiga,sal
3117,alteraçõe,aleitamento
3118,vagina,parto
3119,vagina,glândula
3120,vagina,mão
3121,vagina,odor
3122,vagina,aborto
3123,vagina,ovário
3124,vagina,ph
3125,vagina,bactéria
3126,vagina,infecção
3127,vagina,útero
3128,vagina,sexo
3129,vagina,hormônio
3130,vagina,cérvix
3131,afetado,paí
3132,afetado,tanzânia
3133,fibra,papel
3134,artificialmente,estrela
3135,artificialmente,cultura
3136,artificialmente,química
3137,artificialmente,mecânica
3138,artificialmente,genética
3139,artificialmente,ambiente
3140,infecciosa,inflamação
3141,infecciosa,organismo
3142,infecciosa,brasil
3143,infecciosa,microrganismo
3144,infecciosa,bactéria
3145,infecciosa,antibiótico
3146,infecciosa,doença
3147,mínimo,elemento
3148,criado,vida
3149,piquete,brasil
3150,espermatozoide,glândula
3151,espermatozoide,macho
3152,espermatozoide,reprodução
3153,espermatozoide,vagina
3154,espermatozoide,volume
3155,espermatozoide,célula
3156,espermatozoide,ph
3157,espermatozoide,sangue
3158,espermatozoide,animai
3159,espermatozoide,genético
3160,espermatozoide,útero
3161,espermatozoide,doença
3162,espermatozoide,fêmea
3163,espermatozoide,sexo
3164,espermatozoide,fertilidade
3165,espermatozoide,cérvix
3166,fosfato,agricultura
3167,fosfato,fósforo
3168,fosfato,dna
3169,fosfato,química
3170,fosfato,planta
3171,distribuída,dado
3172,semeadura,agricultura
3173,cobrir,brasil
3174,banco,brasil
3175,banco,serviço
3176,banco,indústria
3177,banco,agricultura
3178,alimentação,alimento
3179,alimentação,reprodução
3180,alimentação,organismo
3181,alimentação,cultura
3182,alimentação,substância
3183,alimentação,água
3184,alimentação,nutriente
3185,alimentação,dieta
3186,alimentação,vida
3187,alimentação,solo
3188,curral,animai
3189,curral,madeira
3190,curral,gado
3191,curral,cerca
3192,conhecer,prática
3193,babesia,bovino
3194,babesia,espécie
3195,babesia,babesiose
3196,plantada,árvore
3197,plantada,arbusto
3198,plantada,célula
3199,plantada,irrigação
3200,plantada,cálcio
3201,plantada,gramínea
3202,plantada,genética
3203,plantada,taxon
3204,plantada,espécie
3205,plantada,vida
3206,plantada,folha
3207,plantada,ambiente
3208,plantada,energia
3209,plantada,organismo
3210,plantada,parasita
3211,plantada,mineral
3212,plantada,animal
3213,plantada,radiação solar
3214,plantada,fez
3215,plantada,semente
3216,plantada,fósforo
3217,plantada,bactéria
3218,plantada,leguminosa
3219,plantada,parasitismo
3220,plantada,sal
3221,plantada,solo
3222,plantada,água
3223,plantada,agricultura
3224,plantada,magnésio
3225,plantada,inseto
3226,plantada,inflorescência
3227,plantada,fazenda
3228,plantada,matéria
3229,plantada,sexo
3230,plantada,madeira
3231,plantada,cobalto
3232,fotossensibilização,água
3233,fotossensibilização,proteína
3234,fotossensibilização,dna
3235,fotossensibilização,organismo
3236,temperatura,volume
3237,temperatura,frequência
3238,temperatura,energia
3239,temperatura,quente
3240,temperatura,proteína
3241,temperatura,partícula
3242,temperatura,matéria
3243,temperatura,química
3244,temperatura,sistema
3245,temperatura,sólido
3246,temperatura,calor
3247,temperatura,líquido
3248,temperatura,água
3249,milho,árvore
3250,milho,alimento
3251,milho,silagem
3252,milho,europeu
3253,milho,açúcar
3254,milho,vitamina
3255,milho,carne
3256,milho,adubação
3257,milho,fósforo
3258,milho,brasil
3259,milho,inseto
3260,milho,irrigação
3261,milho,madeira
3262,milho,proteína
3263,milho,fibra
3264,milho,genética
3265,milho,espécie
3266,milho,sal
3267,desmama,leite
3268,desmama,bezerro
3269,alumínio,solo
3270,alumínio,energia
3271,alumínio,magnésio
3272,alumínio,vida útil
3273,alumínio,fósforo
3274,alumínio,ph
3275,alumínio,proteína
3276,alumínio,cálcio
3277,alumínio,mineral
3278,alumínio,sódio
3279,alumínio,selênio
3280,alumínio,sólido
3281,alumínio,planta
3282,alumínio,cobalto
3283,tornam,brasil
3284,cruza,dor
3285,cruza,adição
3286,minerais,alimento
3287,minerais,fosfato
3288,minerais,magnésio
3289,minerais,fósforo
3290,minerais,cálcio
3291,minerais,sólido
3292,minerais,composição química
3293,minerais,sal
3294,importância,população
3295,importância,açúcar
3296,importância,energia
3297,importância,agricultura
3298,importância,média
3299,importância,carne
3300,importância,cultura
3301,importância,contagem
3302,importância,brasil
3303,importância,mestiço
3304,importância,serviço
3305,importância,madeira
3306,importância,paí
3307,importância,clima temperado
3308,importância,região
3309,importância,cerrado
3310,desaparecimento,dna
3311,desaparecimento,raça
3312,parasitismo,parasita
3313,parasitismo,bactéria
3314,parasitismo,infecção
3315,parasitismo,vermis
3316,parasitismo,doença
3317,medo,elefante
3318,medo,tristeza
3319,adubada,base
3320,adubada,cultura
3321,adubada,irrigação
3322,adubada,cálcio
3323,adubada,esterco
3324,adubada,acidez
3325,adubada,fosfato
3326,adubada,microrganismo
3327,adubada,semente
3328,adubada,açúcar
3329,adubada,óleo
3330,adubada,fósforo
3331,adubada,bactéria
3332,adubada,leguminosa
3333,adubada,química
3334,adubada,fertilidade
3335,adubada,solo
3336,adubada,água
3337,adubada,agricultura
3338,adubada,magnésio
3339,adubada,fazenda
3340,adubada,nitrogênio
3341,adubada,ureia
3342,adubada,cobalto
3343,realizado,técnica
3344,indústria,eficiência
3345,indústria,mercado
3346,indústria,agricultura
3347,indústria,cultura
3348,indústria,qualidade
3349,indústria,produção
3350,indústria,transporte
3351,causador,população
3352,causador,clima temperado
3353,causador,brasil
3354,alizarol,água
3355,criadores,substância
3356,criadores,qualidade
3357,criadores,energia
3358,espécie,cavalo
3359,espécie,organismo
3360,espécie,espermatozoide
3361,espécie,sexo
3362,espécie,cultivar
3363,seguinte,literatura
3364,seguinte,banco
3365,seguinte,cultura
3366,seguinte,brasil
3367,proteína,vitamina
3368,proteína,espermatozoide
3369,proteína,célula
3370,proteína,carne
3371,proteína,diarreia
3372,proteína,ph
3373,proteína,cálcio
3374,proteína,ovo
3375,proteína,sódio
3376,proteína,aleitamento
3377,proteína,gene
3378,proteína,genética
3379,proteína,ureia
3380,proteína,leite
3381,proteína,dieta
3382,proteína,sangue
3383,proteína,planta
3384,proteína,água
3385,proteína,semente
3386,proteína,queijo
3387,sêman,manhã
3388,sêman,brasil
3389,recomendaçõe,água
3390,insumo,produção
3391,insumo,indústria
3392,taxon,espécie
3393,taxon,organismo
3394,taxon,cultivar
3395,rotativo,volume
3396,rotativo,peso
3397,químicas,célula
3398,químicas,composição química
3399,químicas,vida
3400,químicas,estrela
3401,químicas,medicamento
3402,químicas,energia
3403,químicas,organismo
3404,químicas,fosfato
3405,químicas,fermentação
3406,químicas,temperatura
3407,químicas,alimento
3408,químicas,cobalto
3409,químicas,fósforo
3410,químicas,brasil
3411,químicas,proteína
3412,químicas,sólido
3413,químicas,sal
3414,químicas,água
3415,químicas,volume
3416,químicas,agricultura
3417,químicas,odor
3418,químicas,substância
3419,químicas,nitrogênio
3420,químicas,dna
3421,químicas,arquitetura
3422,químicas,ureia
3423,químicas,sistema
3424,químicas,líquido
3425,químicas,químico
3426,estimado,população
3427,estimado,mercado
3428,estimado,tratado
3429,estimado,agricultura
3430,estimado,brasil
3431,estimado,processo
3432,estimado,paí
3433,descanso,população
3434,descanso,brasil
3435,doença,infecção
3436,doença,inflamação
3437,doença,organismo
3438,doença,sintoma
3439,concreto,água
3440,quartos,brasil
3441,quartos,sexo
3442,vaginal,vagina
3443,vaginal,aborto
3444,vaginal,reprodução
3445,vaginal,sexo
3446,silagem,alimentação
3447,silagem,alfafa
3448,silagem,sorgo
3449,silagem,gramínea
3450,silagem,intoxicação
3451,silagem,forragem
3452,silagem,ensilagem
3453,silagem,inverno
3454,silagem,planta
3455,silagem,pasto
3456,silagem,ph
3457,silagem,nutriente
3458,silagem,fermentação
3459,silagem,gado
3460,silagem,estiagem
3461,silagem,açúcar
3462,silagem,proteína
3463,silagem,bactéria
3464,silagem,leguminosa
3465,silagem,milho
3466,silagem,fenação
3467,silagem,queijo
3468,silagem,silo
3469,silagem,matéria seca
3470,utilizado,eficiência
3471,utilizado,pesquisa
3472,utilizado,agricultura
3473,utilizado,cultura
3474,utilizado,concreto
3475,utilizado,mineral
3476,utilizado,concentrado
3477,utilizado,remoção
3478,utilizado,produção
3479,utilizado,indústria
3480,utilizado,recuperação
3481,utilizado,transporte
3482,utilizado,água
3483,eficiência,energia
3484,eficiência,agricultura
3485,eficiência,cultura
3486,eficiência,transporte
3487,eficiência,produção
3488,eficiência,indústria
3489,eficiência,calor
3490,efetivo,químico
3491,realiza,brasil
3492,recomendada,brasil
3493,máquina,energia
3494,volume,área
3495,produzem,antibiótico
3496,produzem,espécie
3497,carne,alimento
3498,carne,agricultura
3499,carne,proteína
3500,carne,ph
3501,carne,gordura
3502,carne,animal
3503,carne,leguminosa
3504,carne,dna
3505,carne,raça
3506,carne,leite
3507,carne,dieta
3508,carne,água
3509,lodo,agricultura
3510,lodo,substância
3511,lodo,nutriente
3512,lodo,mineral
3513,lodo,partícula
3514,lodo,desenvolvimento
3515,lodo,lama
3516,lodo,solo
3517,possibilita,população
3518,possibilita,açúcar
3519,possibilita,energia
3520,possibilita,agricultura
3521,possibilita,média
3522,possibilita,carne
3523,possibilita,cultura
3524,possibilita,contagem
3525,possibilita,brasil
3526,possibilita,mestiço
3527,possibilita,serviço
3528,possibilita,madeira
3529,possibilita,paí
3530,possibilita,clima temperado
3531,possibilita,região
3532,possibilita,cerrado
3533,leguminosas,árvore
3534,leguminosas,arbusto
3535,leguminosas,alfafa
3536,leguminosas,brasil
3537,leguminosas,bactéria
3538,leguminosas,nitrogênio
3539,leguminosas,dna
3540,leguminosas,forragem
3541,leguminosas,ovário
3542,leguminosas,folha
3543,cultivar,organismo
3544,cultivar,agricultura
3545,cultivar,taxon
3546,cultivar,espécie
3547,cultivar,semente
3548,principais,brasil
3549,reprodutor,macho
3550,reprodutor,reprodução
3551,reprodutor,espermatozoide
3552,reprodutor,organismo
3553,reprodutor,sêman
3554,reprodutor,vagina
3555,reprodutor,ovário
3556,reprodutor,glândula mamária
3557,reprodutor,aptidão
3558,reprodutor,gestação
3559,reprodutor,animai
3560,reprodutor,útero
3561,reprodutor,fêmea
3562,reprodutor,genética
3563,reprodutor,hormônio
3564,reprodutor,sexo
3565,reprodutor,cérvix
3566,carrapaticida,macho
3567,carrapaticida,babesiose
3568,carrapaticida,imersão
3569,carrapaticida,brasil
3570,carrapaticida,bactéria
3571,carrapaticida,fêmea
3572,carrapaticida,leite
3573,carrapaticida,sangue
3574,carrapaticida,febre
3575,carrapaticida,febre maculosa
3576,econômicos,consumo
3577,econômicos,banco
3578,econômicos,dado
3579,econômicos,mercado
3580,econômicos,agricultura
3581,econômicos,cultura
3582,econômicos,longo prazo
3583,econômicos,custo
3584,econômicos,produção
3585,econômicos,declive
3586,econômicos,paí
3587,guzerá,brasil
3588,guzerá,bovino
3589,guzerá,raça
3590,guzerá,leite
3591,guzerá,zebu
3592,intramamárias,antibiótico
3593,alimento,cavalo
3594,alimento,alimentação
3595,alimento,vaca
3596,alimento,cultura
3597,alimento,vida
3598,alimento,aveia
3599,alimento,energia
3600,alimento,organismo
3601,alimento,carne
3602,alimento,manteiga
3603,alimento,ovo
3604,alimento,leite
3605,alimento,sangue
3606,alimento,açúcar
3607,alimento,reprodução
3608,alimento,proteína
3609,alimento,gordura
3610,alimento,água
3611,alimento,agricultura
3612,alimento,coleta
3613,alimento,inseto
3614,alimento,substância
3615,alimento,milho
3616,alimento,nitrogênio
3617,alimento,matéria
3618,alimento,queijo
3619,rodízio,transporte
3620,rodízio,brasil
3621,ogm,melhoramento genético
3622,ogm,genoma
3623,ogm,clonagem
3624,ogm,organismo
3625,ogm,brasil
3626,ogm,embrapa
3627,ogm,bactéria
3628,ogm,dna
3629,ogm,gene
3630,ogm,genética
3631,ogm,espécie
3632,macho,reprodução
3633,macho,espermatozoide
3634,macho,célula
3635,macho,fêmea
3636,macho,sexo
3637,macho,espécie
3638,panicum,panicum
3639,panicum,espécie
3640,panicum,solo
3641,odor,libido
3642,necessitam,brasil
3643,geração,sexo
3644,higiene,organismo
3645,higiene,limpeza
3646,higiene,técnica
3647,higiene,doença
3648,higiene,desinfecção
3649,desempenho,máquina
3650,desempenho,equipamento
3651,desempenho,produto
3652,desempenho,animal
3653,desempenho,processo
3654,desempenho,meta
3655,desempenho,transporte
3656,desempenho,sistema
3657,microbiana,alimento
3658,microbiana,organismo
3659,microbiana,fosfato
3660,microbiana,magnésio
3661,microbiana,proteína
3662,microbiana,ph
3663,microbiana,cálcio
3664,microbiana,imunoglobulina
3665,microbiana,lactose
3666,microbiana,corpo
3667,microbiana,ureia
3668,microbiana,água
3669,receptora,sódio
3670,mosca,genoma
3671,mosca,gene
3672,mosca,genética
3673,anormais,alimentação
3674,anormais,energia
3675,anormais,organismo
3676,anormais,célula
3677,anormais,parasita
3678,anormais,inseto
3679,anormais,proteína
3680,anormais,cálcio
3681,anormais,ovo
3682,anormais,animal
3683,anormais,matéria
3684,anormais,genética
3685,anormais,espécie
3686,anormais,vida
3687,provoca,parte
3688,auxilia,brasil
3689,fuste,árvore
3690,fuste,arquitetura
3691,crioscopia,temperatura
3692,crioscopia,líquido
3693,crioscopia,química
3694,criar,aborto
3695,criar,dano
3696,criar,brasil
3697,criar,parto
3698,placenta,útero
3699,empregado,droga
3700,empregado,brasil
3701,secos,brasil
3702,congelado,tratado
3703,humanos,literatura
3704,humanos,célula
3705,humanos,cultura
3706,humanos,irrigação
3707,humanos,genética
3708,humanos,paí
3709,humanos,espécie
3710,humanos,vida
3711,humanos,placenta
3712,humanos,europeu
3713,humanos,macho
3714,humanos,mercado
3715,humanos,mãe
3716,humanos,animal
3717,humanos,útero
3718,humanos,gado
3719,humanos,fêmea
3720,humanos,radiação solar
3721,humanos,alimento
3722,humanos,consumo
3723,humanos,população
3724,humanos,reprodução
3725,humanos,gordura
3726,humanos,tristeza
3727,humanos,kg
3728,humanos,serviço
3729,humanos,dieta
3730,humanos,peso
3731,humanos,parto
3732,humanos,água
3733,humanos,genoma
3734,humanos,mão
3735,humanos,agricultura
3736,humanos,libido
3737,humanos,inseto
3738,humanos,gestação
3739,humanos,nitrogênio
3740,humanos,dna
3741,humanos,produção
3742,humanos,doença
3743,humanos,gene
3744,humanos,sexo
3745,humanos,transporte
3746,pc,brasil
