,Term1,Term2
13367,genética,heterose
13368,genética,gir
13369,genética,sindi
13370,espécie,gramínea
13371,espécie,braquiária
13372,espécie,capacidade
13373,espécie,pastagen
13374,espécie,tropicais
13375,espécie,cultivares
13376,espécie,napier
13377,espécie,folha
13378,espécie,tifton
13379,espécie,cerrado
13380,vaca,colostro
13381,vaca,gestação
13382,vaca,gestante
13383,vaca,revacinar
13384,vaca,novilha
13385,vaca,lactação
13386,vaca,parto
13387,vaca,corporal
13388,vaca,primeiras
13389,vaca,alimentação
13390,processo,fez
13391,processo,efetivos
13392,processo,imersão
13393,processo,pequenas
13394,processo,bovinos
13395,processo,interior
13396,processo,nesses
13397,processo,bezerreiro
13398,processo,vermis
13399,processo,lodo
13400,brasil,etc
13401,brasil,potencial
13402,brasil,spp
13403,brasil,quais
13404,brasil,resistência
13405,brasil,gênero
13406,brasil,decumben
13407,brasil,marandu
13408,brasil,brizantha
13409,brasil,cultivares
13410,alimentação,gestação
13411,alimentação,nascimento
13412,alimentação,cria
13413,alimentação,gestantes
13414,alimentação,novilha
13415,alimentação,cobrir
13416,alimentação,estéril
13417,alimentação,sêman
13418,alimentação,gestante
13419,alimentação,reprodutivos
13420,proteína,bruta
13421,proteína,sódio
13422,proteína,água
13423,proteína,ndt
13424,proteína,ureia
13425,proteína,alimento
13426,proteína,sucedâneos
13427,proteína,gordura
13428,proteína,energia
13429,proteína,cálcio
13430,forrageira,pastagen
13431,forrageira,planta
13432,forrageira,baixada
13433,forrageira,braquiária
13434,forrageira,área
13435,forrageira,azevém
13436,forrageira,pastejo
13437,forrageira,alfafa
13438,forrageira,pastagem
13439,forrageira,gramínea
13440,serem,finalidade
13441,serem,bons
13442,serem,parente
13443,serem,engorda
13444,serem,confiabilidade
13445,serem,gerente
13446,serem,embriões
13447,serem,informaçõe
13448,serem,respeito
13449,serem,indicadore
13450,medo,cérvix
13451,medo,ingestão
13452,medo,bacteriana
13453,medo,mão
13454,medo,adultos
13455,medo,conhecer
13456,medo,contribuir
13457,medo,secas
13458,medo,intramamárias
13459,medo,econômicos
13460,espécie,gramínea
13461,espécie,braquiária
13462,espécie,capacidade
13463,espécie,pastagen
13464,espécie,tropicais
13465,espécie,cultivares
13466,espécie,napier
13467,espécie,folha
13468,espécie,tifton
13469,espécie,cerrado
13470,sujos,tratado
13471,sujos,garantia
13472,sujos,mínimo
13473,sujos,teteira
13474,sujos,níveis
13475,sujos,nívei
13476,sujos,estiverem
13477,sujos,desenvolvimento
13478,sujos,categoria
13479,sujos,cérvix
13480,cuidadosamente,intramamários
13481,cuidadosamente,recuperar
13482,cuidadosamente,inicial
13483,cuidadosamente,botijão
13484,cuidadosamente,manual
13485,cuidadosamente,recomendado
13486,cuidadosamente,canaleta
13487,cuidadosamente,alimentar
13488,cuidadosamente,residual
13489,cuidadosamente,normalmente
13490,toalha,adultos
13491,toalha,níveis
13492,toalha,total
13493,toalha,ovo
13494,toalha,interior
13495,toalha,anormais
13496,toalha,pequenas
13497,toalha,reação
13498,toalha,setor
13499,toalha,odor
13500,descartável,eliminar
13501,descartável,infestaçõe
13502,descartável,adequada
13503,descartável,sendo
13504,descartável,concreto
13505,descartável,limpeza
13506,descartável,lodo
13507,descartável,bovinos
13508,descartável,tamanho
13509,descartável,cestoide
13510,pastagem,pastejo
13511,pastagem,área
13512,pastagem,baixada
13513,pastagem,azevém
13514,pastagem,adubação
13515,pastagem,aveia
13516,pastagem,sementes
13517,pastagem,forrageira
13518,pastagem,formação
13519,pastagem,plantio
13520,rebanho,lactaçõe
13521,rebanho,fêmea
13522,rebanho,um
13523,rebanho,touro
13524,rebanho,cria
13525,rebanho,provado
13526,rebanho,ia
13527,rebanho,inseminação
13528,rebanho,artificial
13529,rebanho,genético
13530,controle,carrapato
13531,controle,propriedade
13532,controle,infestação
13533,controle,ambiente
13534,controle,tratamento
13535,controle,uma
13536,controle,manqueira
13537,controle,prevenção
13538,controle,cisticercose
13539,controle,estresse
13540,reprodutiva,sêman
13541,reprodutiva,cobrir
13542,reprodutiva,andrológico
13543,reprodutiva,poderem
13544,reprodutiva,macho
13545,reprodutiva,provado
13546,reprodutiva,touros
13547,reprodutiva,exame
13548,reprodutiva,fazenda
13549,reprodutiva,chamado
13550,elefante,capim
13551,elefante,ha
13552,elefante,milho
13553,elefante,forragem
13554,elefante,nutritivo
13555,elefante,baixada
13556,elefante,adubada
13557,elefante,capineira
13558,elefante,crescimento
13559,elefante,consorciação
13560,mestiço,leiteira
13561,mestiço,mestiços
13562,mestiço,produto
13563,mestiço,mestiças
13564,mestiço,puras
13565,mestiço,genética
13566,mestiço,pta
13567,mestiço,guzerá
13568,mestiço,gir
13569,mestiço,dep
13570,espécie,gramínea
13571,espécie,braquiária
13572,espécie,capacidade
13573,espécie,pastagen
13574,espécie,tropicais
13575,espécie,cultivares
13576,espécie,napier
13577,espécie,folha
13578,espécie,tifton
13579,espécie,cerrado
13580,condiçõe,fertilidade
13581,condiçõe,persistência
13582,condiçõe,nutricionais
13583,condiçõe,região
13584,condiçõe,cerrado
13585,condiçõe,capacidade
13586,condiçõe,baixa
13587,condiçõe,cigarrinha
13588,condiçõe,regiõe
13589,condiçõe,arbusto
13590,pta,dep
13591,pta,produto
13592,pta,estimado
13593,pta,leiteira
13594,pta,pc
13595,pta,cruza
13596,pta,rebanhos
13597,pta,tricross
13598,pta,dado
13599,pta,mestiços
13600,alfafa,planta
13601,alfafa,cultura
13602,alfafa,anual
13603,alfafa,azevém
13604,alfafa,região
13605,alfafa,aveia
13606,alfafa,fertilidade
13607,alfafa,irrigação
13608,alfafa,forrageira
13609,alfafa,fenação
13610,embrapa,dactylon
13611,embrapa,xaraés
13612,embrapa,basilisk
13613,embrapa,marandu
13614,embrapa,purpureum
13615,embrapa,pesquisa
13616,embrapa,mombaça
13617,embrapa,tanzânia
13618,embrapa,pennisetum
13619,embrapa,cros
13620,para,bula
13621,para,residual
13622,para,eimeriose
13623,para,mecânica
13624,para,efetiva
13625,para,iatf
13626,para,portanto
13627,para,detecção
13628,para,resíduo
13629,para,retenção
13630,n,papel
13631,n,recomendação
13632,n,melhorar
13633,n,armazenar
13634,n,consumida
13635,n,moderada
13636,n,desvantagem
13637,n,provoca
13638,n,dose
13639,n,etéreo
13640,escore,imunoglobulina
13641,escore,corporais
13642,escore,vida
13643,escore,desinfecção
13644,escore,voluntário
13645,escore,secagem
13646,escore,perder
13647,escore,teto
13648,escore,descida
13649,escore,deixar
13650,podem,tpi
13651,podem,embriõe
13652,podem,envolvido
13653,podem,dado
13654,podem,produzem
13655,podem,pta
13656,podem,leiteira
13657,podem,os
13658,podem,receptora
13659,podem,desempenho
13660,secar,demoram
13661,secar,feto
13662,secar,antibiótico
13663,secar,deixar
13664,secar,aparecimento
13665,secar,desinfecção
13666,secar,placenta
13667,secar,médico
13668,secar,imediatamente
13669,secar,reprodução
13670,vermis,bezerreiro
13671,vermis,contagem
13672,vermis,planejamento
13673,vermis,bovinos
13674,vermis,afetar
13675,vermis,fez
13676,vermis,resíduos
13677,vermis,ovo
13678,vermis,sobreordenha
13679,vermis,principal
13680,consumo,cálcio
13681,consumo,energia
13682,consumo,sódio
13683,consumo,água
13684,consumo,minerais
13685,consumo,alimento
13686,consumo,dieta
13687,consumo,na
13688,consumo,vitamina
13689,consumo,magnésio
13690,planta,anual
13691,planta,alfafa
13692,planta,cultura
13693,planta,aveia
13694,planta,azevém
13695,planta,região
13696,planta,adubação
13697,planta,leguminosa
13698,planta,forrageira
13699,planta,irrigação
13700,animai,heterose
13701,animai,leiteiro
13702,animai,seleção
13703,animai,sindi
13704,animai,criadores
13705,animai,cruzamento
13706,animai,genética
13707,animai,melhoramento
13708,animai,genético
13709,animai,zebuínas
13710,z,linhagen
13711,z,aptidão
13712,z,selecionado
13713,z,europeia
13714,z,dupla
13715,z,seleção
13716,z,puras
13717,z,criadores
13718,z,heterose
13719,z,mestiços
13720,corte,lavoura
13721,corte,distribuição
13722,corte,capineira
13723,corte,adubação
13724,corte,anuais
13725,corte,estabelecimento
13726,corte,altura
13727,corte,crescimento
13728,corte,nutritivo
13729,corte,formação
13730,adotado,influência
13731,adotado,gerenciamento
13732,adotado,convencional
13733,adotado,incluem
13734,adotado,instalaçõe
13735,adotado,aspectos
13736,adotado,considerado
13737,adotado,genômica
13738,adotado,considerando
13739,adotado,bicheira
13740,ocorrer,vivos
13741,ocorrer,alimentar
13742,ocorrer,contraindicação
13743,ocorrer,botijão
13744,ocorrer,início
13745,ocorrer,seguinte
13746,ocorrer,desinfetante
13747,ocorrer,utilizá
13748,ocorrer,alizarol
13749,ocorrer,manual
13750,tipo,sistema
13751,tipo,manejo
13752,tipo,instalaçõe
13753,tipo,condiçõe
13754,tipo,recomendam
13755,tipo,conforto
13756,tipo,propriedade
13757,tipo,indicada
13758,tipo,ventilação
13759,tipo,adotado
13760,heterose,seleção
13761,heterose,leiteiro
13762,heterose,animai
13763,heterose,sindi
13764,heterose,criadores
13765,heterose,guzerá
13766,heterose,z
13767,heterose,genética
13768,heterose,linhagen
13769,heterose,gir
13770,fertilidade,região
13771,fertilidade,cultura
13772,fertilidade,aveia
13773,fertilidade,irrigação
13774,fertilidade,planta
13775,fertilidade,alfafa
13776,fertilidade,baixa
13777,fertilidade,persistência
13778,fertilidade,anual
13779,fertilidade,nutricionais
13780,dado,embriõe
13781,dado,produzem
13782,dado,modelo
13783,dado,respeito
13784,dado,pive
13785,dado,rebanhos
13786,dado,comportamento
13787,dado,dp
13788,dado,in
13789,dado,parente
13790,prestam,produtividade
13791,prestam,alto
13792,prestam,tolerância
13793,prestam,agrossilvipastoris
13794,prestam,arbusto
13795,prestam,árvore
13796,prestam,arbóreas
13797,prestam,tóxicas
13798,prestam,submetida
13799,prestam,bebedouro
13800,desempenho,receptora
13801,desempenho,envolvido
13802,desempenho,rebanhos
13803,desempenho,espermatozoide
13804,desempenho,sangue
13805,desempenho,tpi
13806,desempenho,libido
13807,desempenho,avaliar
13808,desempenho,permite
13809,desempenho,mãe
13810,bezerro,novilha
13811,bezerro,vaca
13812,bezerro,idade
13813,bezerro,colostro
13814,bezerro,revacinar
13815,bezerro,lactação
13816,bezerro,peso
13817,bezerro,primeiras
13818,bezerro,gestação
13819,bezerro,melhoradore
13820,produção,holandês
13821,produção,cruzamento
13822,produção,valores
13823,produção,gir
13824,produção,zebuínas
13825,produção,guzerá
13826,produção,zebu
13827,produção,raça
13828,produção,sindi
13829,produção,criadores
13830,produção,holandês
13831,produção,cruzamento
13832,produção,valores
13833,produção,gir
13834,produção,zebuínas
13835,produção,guzerá
13836,produção,zebu
13837,produção,raça
13838,produção,sindi
13839,produção,criadores
13840,dupla,puras
13841,dupla,aptidão
13842,dupla,linhagen
13843,dupla,z
13844,dupla,selecionado
13845,dupla,padrão
13846,dupla,europeia
13847,dupla,média
13848,dupla,tricross
13849,dupla,mestiços
13850,cultura,anual
13851,cultura,irrigação
13852,cultura,aveia
13853,cultura,planta
13854,cultura,azevém
13855,cultura,fenação
13856,cultura,alfafa
13857,cultura,região
13858,cultura,anuais
13859,cultura,fertilidade
13860,lactação,colostro
13861,lactação,vaca
13862,lactação,corporal
13863,lactação,primeiras
13864,lactação,normal
13865,lactação,isso
13866,lactação,revacinar
13867,lactação,bezerro
13868,lactação,parto
13869,lactação,gestante
13870,desempenho,receptora
13871,desempenho,envolvido
13872,desempenho,rebanhos
13873,desempenho,espermatozoide
13874,desempenho,sangue
13875,desempenho,tpi
13876,desempenho,libido
13877,desempenho,avaliar
13878,desempenho,permite
13879,desempenho,mãe
13880,filha,acasalamento
13881,filha,genética
13882,filha,provado
13883,filha,fêmea
13884,filha,genético
13885,filha,touros
13886,filha,mestiços
13887,filha,mestiço
13888,filha,europeu
13889,filha,leiteira
13890,aplicar,mamários
13891,aplicar,contaminação
13892,aplicar,medicamento
13893,aplicar,crônica
13894,aplicar,quartos
13895,aplicar,parir
13896,aplicar,inflamação
13897,aplicar,sim
13898,aplicar,provocar
13899,aplicar,clínicos
13900,resultado,núcleo
13901,resultado,pc
13902,resultado,estimado
13903,resultado,atingir
13904,resultado,possibilita
13905,resultado,volume
13906,resultado,transferência
13907,resultado,assim
13908,resultado,moet
13909,resultado,dep
13910,gênero,resistência
13911,gênero,tolerância
13912,gênero,arbusto
13913,gênero,forrageiro
13914,gênero,spp
13915,gênero,s
13916,gênero,inseto
13917,gênero,estrela
13918,gênero,decumben
13919,gênero,xaraés
13920,produção,holandês
13921,produção,cruzamento
13922,produção,valores
13923,produção,gir
13924,produção,zebuínas
13925,produção,guzerá
13926,produção,zebu
13927,produção,raça
13928,produção,sindi
13929,produção,criadores
13930,na,cálcio
13931,na,magnésio
13932,na,minerais
13933,na,consumo
13934,na,minerai
13935,na,quantidade
13936,na,sódio
13937,na,proibido
13938,na,rúman
13939,na,fornecimento
13940,atendendo,juntamente
13941,atendendo,inicial
13942,atendendo,preventivamente
13943,atendendo,normalmente
13944,atendendo,piso
13945,atendendo,provoca
13946,atendendo,desvantagem
13947,atendendo,rotina
13948,atendendo,orientação
13949,atendendo,maneira
13950,princípios,jovens
13951,princípios,variar
13952,princípios,vitro
13953,princípios,custo
13954,princípios,com
13955,princípios,in
13956,princípios,atingir
13957,princípios,cru
13958,princípios,organismo
13959,princípios,dp
13960,genoma,carne
13961,genoma,geneticamente
13962,genoma,idênticos
13963,genoma,vantagen
13964,genoma,puros
13965,genoma,humanos
13966,genoma,clonagem
13967,genoma,apresentam
13968,genoma,operacional
13969,genoma,custo
13970,teor,matéria
13971,teor,açúcar
13972,teor,proteico
13973,teor,digestibilidade
13974,teor,cana
13975,teor,bruta
13976,teor,fermentação
13977,teor,adicionar
13978,teor,silagem
13979,teor,tonelada
13980,seguinte,utilizá
13981,seguinte,desenvolvimento
13982,seguinte,ocorrer
13983,seguinte,fornecê
13984,seguinte,tetos
13985,seguinte,pré
13986,seguinte,necessitam
13987,seguinte,freezer
13988,seguinte,excesso
13989,seguinte,recuperar
13990,provocar,parir
13991,provocar,geralmente
13992,provocar,mecânica
13993,provocar,contaminação
13994,provocar,auxilia
13995,provocar,multípara
13996,provocar,retenção
13997,provocar,voltar
13998,provocar,hormônio
13999,provocar,vagina
14000,contudo,fuste
14001,contudo,aproveitamento
14002,contudo,moderada
14003,contudo,copa
14004,contudo,plantada
14005,contudo,depende
14006,contudo,equilíbrio
14007,contudo,sombreamento
14008,contudo,químico
14009,contudo,sombrite
14010,vida,corporais
14011,vida,perder
14012,vida,manhã
14013,vida,escore
14014,vida,pois
14015,vida,primeiras
14016,vida,voluntário
14017,vida,reprodução
14018,vida,coberta
14019,vida,vacas
14020,degradada,engloba
14021,degradada,saturação
14022,degradada,cultivo
14023,degradada,superpastejo
14024,degradada,profundidade
14025,degradada,compactação
14026,degradada,alumínio
14027,degradada,capimelefante
14028,degradada,sombra
14029,degradada,aaveia
14030,solo,plantio
14031,solo,sementes
14032,solo,azevém
14033,solo,aveia
14034,solo,semente
14035,solo,formação
14036,solo,semeadura
14037,solo,pastagem
14038,solo,cultura
14039,solo,alfafa
14040,s,leguminosas
14041,s,recomendada
14042,s,inseto
14043,s,arbusto
14044,s,panicum
14045,s,estrela
14046,s,essa
14047,s,tolerância
14048,s,produtividade
14049,s,cigarrinha
14050,portanto,secos
14051,portanto,negativo
14052,portanto,secas
14053,portanto,resíduo
14054,portanto,retenção
14055,portanto,cérvix
14056,portanto,abrigo
14057,portanto,residual
14058,portanto,lavar
14059,portanto,para
14060,artificial,ia
14061,artificial,inseminação
14062,artificial,cobrir
14063,artificial,sêman
14064,artificial,exame
14065,artificial,fazenda
14066,artificial,estéril
14067,artificial,aleitamento
14068,artificial,nascimento
14069,artificial,reprodutiva
14070,crescimento,formação
14071,crescimento,lavoura
14072,crescimento,capineira
14073,crescimento,baixada
14074,crescimento,chuvas
14075,crescimento,nutritivo
14076,crescimento,corte
14077,crescimento,adubação
14078,crescimento,distribuição
14079,crescimento,azevém
14080,brachiaria,tifton
14081,brachiaria,cultivares
14082,brachiaria,cultivar
14083,brachiaria,cultivare
14084,brachiaria,brizantha
14085,brachiaria,cynodon
14086,brachiaria,produçõe
14087,brachiaria,decumben
14088,brachiaria,nlemfuensis
14089,brachiaria,coast
14090,melhores,gerente
14091,melhores,confiabilidade
14092,melhores,informaçõe
14093,melhores,usando
14094,melhores,transferência
14095,melhores,melhoria
14096,melhores,com
14097,melhores,geração
14098,melhores,meta
14099,melhores,puros
14100,ingestão,bacteriana
14101,ingestão,intramamárias
14102,ingestão,medo
14103,ingestão,conhecer
14104,ingestão,ovo
14105,ingestão,desenvolvam
14106,ingestão,mão
14107,ingestão,adultos
14108,ingestão,nesses
14109,ingestão,cérvix
14110,febre,glândula
14111,febre,sintoma
14112,febre,crônica
14113,febre,alteraçõe
14114,febre,diarreia
14115,febre,medicamento
14116,febre,sincronização
14117,febre,aplicar
14118,febre,secreçõe
14119,febre,subclínica
14120,forragem,elefante
14121,forragem,ha
14122,forragem,capim
14123,forragem,gramínea
14124,forragem,essa
14125,forragem,braquiária
14126,forragem,leguminosa
14127,forragem,consorciação
14128,forragem,folha
14129,forragem,forrageira
14130,fornecer,base
14131,fornecer,balancear
14132,fornecer,fornecimento
14133,fornecer,proibido
14134,fornecer,atender
14135,fornecer,concentrada
14136,fornecer,peletizado
14137,fornecer,nutrientes
14138,fornecer,concentrado
14139,fornecer,vantagem
14140,parto,atraso
14141,parto,cio
14142,parto,gestante
14143,parto,colostro
14144,parto,revacinar
14145,parto,ordenha
14146,parto,problema
14147,parto,identificação
14148,parto,vaca
14149,parto,corporal
14150,vivo,diário
14151,vivo,ganho
14152,vivo,médio
14153,vivo,concentrada
14154,vivo,ração
14155,vivo,composição
14156,vivo,mantença
14157,vivo,bezerros
14158,vivo,leite
14159,vivo,idade
14160,alimentação,gestação
14161,alimentação,nascimento
14162,alimentação,cria
14163,alimentação,gestantes
14164,alimentação,novilha
14165,alimentação,cobrir
14166,alimentação,estéril
14167,alimentação,sêman
14168,alimentação,gestante
14169,alimentação,reprodutivos
14170,kg,ração
14171,kg,ganho
14172,kg,concentrada
14173,kg,legislação
14174,kg,diário
14175,kg,médio
14176,kg,vivo
14177,kg,peletizado
14178,kg,ndt
14179,kg,concentrado
14180,sal,mineral
14181,sal,mistura
14182,sal,quantidade
14183,sal,na
14184,sal,dieta
14185,sal,seca
14186,sal,recomenda
14187,sal,necessidade
14188,sal,consumo
14189,sal,comum
14190,pastagem,pastejo
14191,pastagem,área
14192,pastagem,baixada
14193,pastagem,azevém
14194,pastagem,adubação
14195,pastagem,aveia
14196,pastagem,sementes
14197,pastagem,forrageira
14198,pastagem,formação
14199,pastagem,plantio
14200,pastagem,pastejo
14201,pastagem,área
14202,pastagem,baixada
14203,pastagem,azevém
14204,pastagem,adubação
14205,pastagem,aveia
14206,pastagem,sementes
14207,pastagem,forrageira
14208,pastagem,formação
14209,pastagem,plantio
14210,composição,vantagem
14211,composição,desaleitamento
14212,composição,mantença
14213,composição,balancear
14214,composição,leiteiras
14215,composição,diário
14216,composição,precoce
14217,composição,nutrientes
14218,composição,individuais
14219,composição,garantia
14220,dupla,puras
14221,dupla,aptidão
14222,dupla,linhagen
14223,dupla,z
14224,dupla,selecionado
14225,dupla,padrão
14226,dupla,europeia
14227,dupla,média
14228,dupla,tricross
14229,dupla,mestiços
14230,mamários,quartos
14231,mamários,aplicar
14232,mamários,contaminação
14233,mamários,inflamação
14234,mamários,medicamento
14235,mamários,mão
14236,mamários,crônica
14237,mamários,tornam
14238,mamários,clínicos
14239,mamários,desenvolvam
14240,melhoradore,gestantes
14241,melhoradore,produtor
14242,melhoradore,novilha
14243,melhoradore,alimentação
14244,melhoradore,idade
14245,melhoradore,chamado
14246,melhoradore,touros
14247,melhoradore,mestiças
14248,melhoradore,coberta
14249,melhoradore,individuais
14250,leite,vivo
14251,leite,peso
14252,leite,valores
14253,leite,zebu
14254,leite,idade
14255,leite,bezerros
14256,leite,mestiças
14257,leite,melhoradore
14258,leite,mestiço
14259,leite,holandês
14260,lácteos,sabor
14261,lácteos,seres
14262,lácteos,coccidiose
14263,lácteos,somáticas
14264,lácteos,odor
14265,lácteos,cru
14266,lácteos,ccs
14267,lácteos,organismo
14268,lácteos,ebv
14269,lácteos,babesiose
14270,colonião,maximum
14271,colonião,panicum
14272,colonião,africana
14273,colonião,rotativo
14274,colonião,pennisetum
14275,colonião,consorciação
14276,colonião,estrela
14277,colonião,essa
14278,colonião,sombra
14279,colonião,adubada
14280,aptidão,z
14281,aptidão,linhagen
14282,aptidão,dupla
14283,aptidão,selecionado
14284,aptidão,puras
14285,aptidão,criadores
14286,aptidão,europeia
14287,aptidão,seleção
14288,aptidão,padrão
14289,aptidão,heterose
14290,orientação,modo
14291,orientação,retirar
14292,orientação,contaminada
14293,orientação,útil
14294,orientação,rotina
14295,orientação,currais
14296,orientação,preventivamente
14297,orientação,concreto
14298,orientação,realiza
14299,orientação,benefício
14300,essa,adubada
14301,essa,consorciação
14302,essa,colonião
14303,essa,s
14304,essa,recomendada
14305,essa,panicum
14306,essa,nutritivo
14307,essa,africana
14308,essa,leguminosa
14309,essa,fotossensibilização
14310,condição,identificação
14311,condição,serviço
14312,condição,infecçõe
14313,condição,atraso
14314,condição,ordenha
14315,condição,teto
14316,condição,normal
14317,condição,terapia
14318,condição,magra
14319,condição,intervalo
14320,peso,idade
14321,peso,peletizado
14322,peso,leite
14323,peso,vivo
14324,peso,bezerro
14325,peso,melhoradore
14326,peso,novilha
14327,peso,ração
14328,peso,concentrada
14329,peso,bezerros
14330,escore,imunoglobulina
14331,escore,corporais
14332,escore,vida
14333,escore,desinfecção
14334,escore,voluntário
14335,escore,secagem
14336,escore,perder
14337,escore,teto
14338,escore,descida
14339,escore,deixar
14340,manejo,sistema
14341,manejo,tipo
14342,manejo,piquete
14343,manejo,ocupação
14344,manejo,condiçõe
14345,manejo,melhor
14346,manejo,propriedade
14347,manejo,prática
14348,manejo,qual
14349,manejo,infestação
14350,animai,heterose
14351,animai,leiteiro
14352,animai,seleção
14353,animai,sindi
14354,animai,criadores
14355,animai,cruzamento
14356,animai,genética
14357,animai,melhoramento
14358,animai,genético
14359,animai,zebuínas
14360,mastite,ordenha
14361,mastite,garupa
14362,mastite,clínica
14363,mastite,terapia
14364,mastite,tratamento
14365,mastite,infecciosa
14366,mastite,úbere
14367,mastite,condição
14368,mastite,subclínica
14369,mastite,corporal
14370,controle,carrapato
14371,controle,propriedade
14372,controle,infestação
14373,controle,ambiente
14374,controle,tratamento
14375,controle,uma
14376,controle,manqueira
14377,controle,prevenção
14378,controle,cisticercose
14379,controle,estresse
14380,subclínica,terapia
14381,subclínica,clínica
14382,subclínica,mamária
14383,subclínica,infecçõe
14384,subclínica,úbere
14385,subclínica,imediatamente
14386,subclínica,desinfecção
14387,subclínica,glândula
14388,subclínica,teto
14389,subclínica,higiene
14390,vermifugação,incidência
14391,vermifugação,manual
14392,vermifugação,efetiva
14393,vermifugação,canaleta
14394,vermifugação,resíduo
14395,vermifugação,aglomeraçõe
14396,vermifugação,botijão
14397,vermifugação,reduzir
14398,vermifugação,intramamária
14399,vermifugação,alimentar
14400,adultos,anormais
14401,adultos,setor
14402,adultos,ovo
14403,adultos,toalha
14404,adultos,conhecer
14405,adultos,ingestão
14406,adultos,medo
14407,adultos,criado
14408,adultos,intramamárias
14409,adultos,ccs
14410,dupla,puras
14411,dupla,aptidão
14412,dupla,linhagen
14413,dupla,z
14414,dupla,selecionado
14415,dupla,padrão
14416,dupla,europeia
14417,dupla,média
14418,dupla,tricross
14419,dupla,mestiços
14420,peso,idade
14421,peso,peletizado
14422,peso,leite
14423,peso,vivo
14424,peso,bezerro
14425,peso,melhoradore
14426,peso,novilha
14427,peso,ração
14428,peso,concentrada
14429,peso,bezerros
14430,prevenção,carrapato
14431,prevenção,ambiente
14432,prevenção,vacina
14433,prevenção,secreçõe
14434,prevenção,programa
14435,prevenção,medida
14436,prevenção,estresse
14437,prevenção,agentes
14438,prevenção,identificar
14439,prevenção,agente
14440,devendo,cavalo
14441,devendo,limpeza
14442,devendo,combate
14443,devendo,parasita
14444,devendo,berne
14445,devendo,práticos
14446,devendo,infestaçõe
14447,devendo,ocorrem
14448,devendo,realizar
14449,devendo,droga
14450,uso,enxertá
14451,uso,espera
14452,uso,zebuíno
14453,uso,distribuída
14454,uso,gêmeo
14455,uso,reprodutor
14456,uso,cobertura
14457,uso,curral
14458,uso,forem
14459,uso,controlada
14460,espécie,gramínea
14461,espécie,braquiária
14462,espécie,capacidade
14463,espécie,pastagen
14464,espécie,tropicais
14465,espécie,cultivares
14466,espécie,napier
14467,espécie,folha
14468,espécie,tifton
14469,espécie,cerrado
14470,cultivo,estoloníferas
14471,cultivo,profundidade
14472,cultivo,correção
14473,cultivo,degradada
14474,cultivo,saturação
14475,cultivo,acidez
14476,cultivo,compactação
14477,cultivo,engloba
14478,cultivo,superpastejo
14479,cultivo,arbóreas
14480,dep,pta
14481,dep,pc
14482,dep,estimado
14483,dep,produto
14484,dep,cruza
14485,dep,núcleo
14486,dep,geração
14487,dep,leiteira
14488,dep,tricross
14489,dep,mãe
14490,dose,etéreo
14491,dose,fabricante
14492,dose,recomendação
14493,dose,melhorar
14494,dose,entretanto
14495,dose,misturar
14496,dose,quantos
14497,dose,n
14498,dose,aumentar
14499,dose,maximizar
14500,área,pastagem
14501,área,pastejo
14502,área,forrageira
14503,área,aveia
14504,área,região
14505,área,azevém
14506,área,planta
14507,área,fertilidade
14508,área,pastagen
14509,área,alfafa
14510,corporal,normal
14511,corporal,teto
14512,corporal,colostro
14513,corporal,isso
14514,corporal,atraso
14515,corporal,ordenha
14516,corporal,magra
14517,corporal,gestante
14518,corporal,garupa
14519,corporal,condição
14520,caso,oideal
14521,caso,via
14522,caso,feto
14523,caso,aconselha
14524,caso,demoram
14525,caso,pré
14526,caso,pois
14527,caso,secar
14528,caso,aparecimento
14529,caso,inseminaçõe
14530,rotativo,colonião
14531,rotativo,africana
14532,rotativo,consorciação
14533,rotativo,pennisetum
14534,rotativo,altura
14535,rotativo,napier
14536,rotativo,estrela
14537,rotativo,maximum
14538,rotativo,forrageiro
14539,rotativo,panicum
14540,leite,vivo
14541,leite,peso
14542,leite,valores
14543,leite,zebu
14544,leite,idade
14545,leite,bezerros
14546,leite,mestiças
14547,leite,melhoradore
14548,leite,mestiço
14549,leite,holandês
14550,produção,holandês
14551,produção,cruzamento
14552,produção,valores
14553,produção,gir
14554,produção,zebuínas
14555,produção,guzerá
14556,produção,zebu
14557,produção,raça
14558,produção,sindi
14559,produção,criadores
14560,sangue,envolvido
14561,sangue,desempenho
14562,sangue,receptora
14563,sangue,tpi
14564,sangue,teste
14565,sangue,rústico
14566,sangue,medida
14567,sangue,permite
14568,sangue,avaliar
14569,sangue,rebanhos
14570,vaca,colostro
14571,vaca,gestação
14572,vaca,gestante
14573,vaca,revacinar
14574,vaca,novilha
14575,vaca,lactação
14576,vaca,parto
14577,vaca,corporal
14578,vaca,primeiras
14579,vaca,alimentação
14580,intervalo,duração
14581,intervalo,veterinário
14582,intervalo,outro
14583,intervalo,serviço
14584,intervalo,identificação
14585,intervalo,rufião
14586,intervalo,demora
14587,intervalo,aparecimento
14588,intervalo,feto
14589,intervalo,demoram
14590,filha,acasalamento
14591,filha,genética
14592,filha,provado
14593,filha,fêmea
14594,filha,genético
14595,filha,touros
14596,filha,mestiços
14597,filha,mestiço
14598,filha,europeu
14599,filha,leiteira
14600,desempenho,receptora
14601,desempenho,envolvido
14602,desempenho,rebanhos
14603,desempenho,espermatozoide
14604,desempenho,sangue
14605,desempenho,tpi
14606,desempenho,libido
14607,desempenho,avaliar
14608,desempenho,permite
14609,desempenho,mãe
